name,main_category,category,address,city,postal,country,phone,place_id,cid,url,search_term,hours,rating,reviews_count,lat,lng,dine_in,takeout,vegetarian,alcohol,beer,coffee,breakfast,lunch,dinner,wifi,restroom,casual,family_friendly,tourists,reservations,cash_only
Aahanaz Bakery,Bakery,Bakery,"P92J+J8M, Kathmandu 44600, Nepal",Kathmandu,,NP,+977 984-3182550,ChIJRaDzFnAb6zkR3bruuy9JUS4,3337529268223523549,https://www.google.com/maps/search/?api=1&query=Aahanaz%20Bakery&query_place_id=ChIJRaDzFnAb6zkR3bruuy9JUS4,bakery,,0.0,0,27.7015916,85.3807886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiya guff,Coffee shop,Coffee shop,"M9GG+MVM, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-1415624,ChIJY5gBYgAb6zkRSZa8sEDMA0I,4756870209648498249,https://www.google.com/maps/search/?api=1&query=Chiya%20guff&query_place_id=ChIJY5gBYgAb6zkRSZa8sEDMA0I,coffee shop,6 AM to 8 PM,4.1,15,27.6765533,85.3773701,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
Purbeli khaja & Chiya,Coffee shop,Coffee shop,"M9CC+53P, Anantalingeshwar 44600, Nepal",Anantalingeshwar,44600,NP,,ChIJexILJwAb6zkRaq5YmBD-gq4,12574892456800726634,https://www.google.com/maps/search/?api=1&query=Purbeli%20khaja%20%26%20Chiya&query_place_id=ChIJexILJwAb6zkRaq5YmBD-gq4,coffee shop,,0.0,0,27.670665,85.370528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dolakhali Khaja Ghar,Cafe,Cafe,"F091, Anantalingeshwar 44600, Nepal",Anantalingeshwar,44600,NP,+977 961-1106240,ChIJqczkSbAb6zkR_5rYdqEhXwg,603237852458294015,https://www.google.com/maps/search/?api=1&query=Dolakhali%20Khaja%20Ghar&query_place_id=ChIJqczkSbAb6zkR_5rYdqEhXwg,cafe,,4.0,2,27.6704508,85.3651226,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Blue Sky Cafe,Restaurant,Restaurant,"M9C7+PV9, Anantalingeshwar 44600, Nepal",Anantalingeshwar,44600,NP,,ChIJlV3Wbasb6zkR4JhW5RBBWFo,6510024802186991840,https://www.google.com/maps/search/?api=1&query=Blue%20Sky%20Cafe&query_place_id=ChIJlV3Wbasb6zkR4JhW5RBBWFo,cafe,,3.4,5,27.6717998,85.3647335,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
Korean Sekuwa Corner,Cafe,Cafe,"M9F8+V4P, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJiRWsVz8b6zkRm7Zt-Goa-hQ,1511549671673018011,https://www.google.com/maps/search/?api=1&query=Korean%20Sekuwa%20Corner&query_place_id=ChIJiRWsVz8b6zkRm7Zt-Goa-hQ,cafe,8 AM to 7:30 PM,0.0,0,27.6747063,85.3653158,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
Local restro and cafe,Fast food restaurant,Fast food restaurant,"near kids paradise, Bhaktapur 44700, Nepal",Bhaktapur,44700,NP,+977 981-2423770,ChIJCY1502gb6zkRBNumce6JSXg,8667610615053212420,https://www.google.com/maps/search/?api=1&query=Local%20restro%20and%20cafe&query_place_id=ChIJCY1502gb6zkRBNumce6JSXg,cafe,Closed,0.0,0,27.6756474,85.3670879,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Tandoori Cafe,Restaurant,Restaurant,"M9FF+JVQ, गट्ठाघर मार्ग, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJsbSlEnwb6zkRSFU51MaIou8,17267514308837332296,https://www.google.com/maps/search/?api=1&query=New%20Tandoori%20Cafe&query_place_id=ChIJsbSlEnwb6zkRSFU51MaIou8,cafe,8 AM to 9 PM,3.0,2,27.6740909,85.3747357,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
Aama ko Pasal,Coffee shop,Coffee shop,"M9CH+M5F, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJz_JKbAAb6zkRdSLR8aB6QtI,15150806928098140789,https://www.google.com/maps/search/?api=1&query=Aama%20ko%20Pasal&query_place_id=ChIJz_JKbAAb6zkRdSLR8aB6QtI,cafe,,0.0,0,27.6717122,85.3780744,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Kaushi chiya,Coffee shop,Coffee shop,"M9F8+RFX, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJBQhsbgAb6zkRfHGZfWzyIi8,3396543616768373116,https://www.google.com/maps/search/?api=1&query=Kaushi%20chiya&query_place_id=ChIJBQhsbgAb6zkRfHGZfWzyIi8,cafe,5:30 to 8 AM,0.0,0,27.6746075,85.3662368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Iman cold store,Gatthaghar",Coffee shop,Coffee shop,"M9FF+F6Q, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,,ChIJgWVRTQAb6zkRIdZu2DGmFCQ,2599885617914369569,https://www.google.com/maps/search/?api=1&query=Iman%20cold%20store%2CGatthaghar&query_place_id=ChIJgWVRTQAb6zkRIdZu2DGmFCQ,cafe,,0.0,0,27.6737045,85.3731004,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Aago Pani Authentic Nepali Cuisine,Restaurant,Restaurant,"M9G8+994, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJy0DtAQAb6zkRdqqBzwpUMDc,3976770876375935606,https://www.google.com/maps/search/?api=1&query=Aago%20Pani%20Authentic%20Nepali%20Cuisine&query_place_id=ChIJy0DtAQAb6zkRdqqBzwpUMDc,restaurant,,4.0,2,27.6758263,85.3658754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syanko katti Roll,Family restaurant,Family restaurant,"Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 984-9062606,ChIJu_izVmIb6zkRSE934wXYkyM,2563630132706627400,https://www.google.com/maps/search/?api=1&query=Syanko%20katti%20Roll&query_place_id=ChIJu_izVmIb6zkRSE934wXYkyM,restaurant,8 AM to 9 PM,3.4,44,27.6743008,85.3724881,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Airport A-One Sekuwa Corner,Barbecue restaurant,Barbecue restaurant,"M9FC+PH8, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 1-6633096,ChIJQ05KNxIa6zkRqp_kL7Et1vM,17570281235268542378,https://www.google.com/maps/search/?api=1&query=Airport%20A-One%20Sekuwa%20Corner&query_place_id=ChIJQ05KNxIa6zkRqp_kL7Et1vM,restaurant,8 AM to 9 PM,3.1,101,27.674294,85.371442,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
Live Chulo Restaurant and Sekuwa Corner,Restaurant,Restaurant,"M9F8+V6C, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 976-5347721,ChIJA-KLqVMb6zkRELFEuUY7jeA,16180654211154096400,https://www.google.com/maps/search/?api=1&query=Live%20Chulo%20Restaurant%20and%20Sekuwa%20Corner&query_place_id=ChIJA-KLqVMb6zkRELFEuUY7jeA,restaurant,10 AM to 10 PM,3.0,2,27.6746878,85.3655737,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0
Red Hut Restro & Bar,Restaurant,Restaurant,"M9F8+RGX, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,,NP,+977 984-5786932,ChIJxe0_fzAb6zkRrU0-Rdy7yRI,1353819717730454957,https://www.google.com/maps/search/?api=1&query=Red%20Hut%20Restro%20%26%20Bar&query_place_id=ChIJxe0_fzAb6zkRrU0-Rdy7yRI,restaurant,6:30 AM to 10 PM,3.5,6,27.6746058,85.3663686,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
Aone Sekuwa and Fastfood Pvt.Ltd.,Restaurant,Restaurant,"Madhyapur Thimi -3, Nepal",Madhyapur Thimi,,NP,+977 984-1607230,ChIJW8hCVf8b6zkRvTaJ-vBpTTk,4129072917084976829,https://www.google.com/maps/search/?api=1&query=Aone%20Sekuwa%20and%20Fastfood%20Pvt.Ltd.&query_place_id=ChIJW8hCVf8b6zkRvTaJ-vBpTTk,restaurant,9 AM to 10 PM,3.7,3,27.6761381,85.3743183,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0
Quality Laundry & Sekuwa Hub,Asian restaurant,Asian restaurant,"M9F8+WHV, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 970-5776555,ChIJa-mbRQAb6zkRFHN-emf_G0M,4835739444814181140,https://www.google.com/maps/search/?api=1&query=Quality%20Laundry%20%26%20Sekuwa%20Hub&query_place_id=ChIJa-mbRQAb6zkRFHN-emf_G0M,restaurant,6 AM to 11 PM,3.7,3,27.6748397,85.3664068,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
Purano dahu fast food,Nepalese restaurant,Nepalese restaurant,"M9F8+F2J, F091, Anantalingeshwar 44600, Nepal",Anantalingeshwar,,NP,+977 981-8558506,ChIJ16chGHYb6zkRfAqtMZUTn7o,13447488543856069244,https://www.google.com/maps/search/?api=1&query=Purano%20dahu%20fast%20food&query_place_id=ChIJ16chGHYb6zkRfAqtMZUTn7o,restaurant,Open 24 hours,3.1,7,27.6737221,85.3650027,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
The One 99 Eatery,Family restaurant,Family restaurant,"M9FF+M3Q, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJqRPVIwAb6zkRbgi2XurXknA,8111783280458991726,https://www.google.com/maps/search/?api=1&query=The%20One%2099%20Eatery&query_place_id=ChIJqRPVIwAb6zkRbgi2XurXknA,restaurant,8 AM to 10 PM,1.0,1,27.6742174,85.3727221,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
Rishna sweets and Bakery,Indian restaurant,Indian restaurant,"M9FF+P43, Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,44811,NP,,ChIJud5O0esb6zkRdxfDv6p14Y0,10223582005329860471,https://www.google.com/maps/search/?api=1&query=Rishna%20sweets%20and%20Bakery&query_place_id=ChIJud5O0esb6zkRdxfDv6p14Y0,restaurant,6:30 AM to 9 PM,3.0,26,27.6742607,85.3727834,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bhetghat Sekuwa Station,Restaurant,Restaurant,"M9F7+7XM, Hanumante Chowk Bus Stop, F091, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 982-3455329,ChIJvcf_tOMb6zkRe4iS1Xavme0,17120908383349803131,https://www.google.com/maps/search/?api=1&query=Bhetghat%20Sekuwa%20Station&query_place_id=ChIJvcf_tOMb6zkRe4iS1Xavme0,restaurant,9 AM to 9 PM,3.3,4,27.6732102,85.3649158,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0
गेट टुगेदर फ्यामिली रेस्टुरेन्ट,Restaurant,Restaurant,"M9F8+V95, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 986-1517989,ChIJ2eaDYRAa6zkR3F_6rwCIcLs,13506444819017916380,https://www.google.com/maps/search/?api=1&query=%E0%A4%97%E0%A5%87%E0%A4%9F%20%E0%A4%9F%E0%A5%81%E0%A4%97%E0%A5%87%E0%A4%A6%E0%A4%B0%20%E0%A4%AB%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%B2%E0%A5%80%20%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%81%E0%A4%B0%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%9F&query_place_id=ChIJ2eaDYRAa6zkR3F_6rwCIcLs,restaurant,Closed,4.0,5,27.6746368,85.3659858,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Sunaapati Bhojanaalaya and Sekuwa Corner,Restaurant,Restaurant,"M9FF+PQX, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,,ChIJia0EZwAb6zkRl653o-e7GGE,6996548624674434711,https://www.google.com/maps/search/?api=1&query=Sunaapati%20Bhojanaalaya%20and%20Sekuwa%20Corner&query_place_id=ChIJia0EZwAb6zkRl653o-e7GGE,restaurant,,3.0,1,27.6742856,85.3744577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamaldhara Resturant,Restaurant,Restaurant,"M9G8+59M, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJHcXwIQEb6zkRHpvhhEBqt2I,7113270961794816798,https://www.google.com/maps/search/?api=1&query=Kamaldhara%20Resturant&query_place_id=ChIJHcXwIQEb6zkRHpvhhEBqt2I,restaurant,,0.0,0,27.6754708,85.3659346,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Yunisa Mo:Mo: and Khaja Ghar,Dumpling restaurant,Dumpling restaurant,"M9GF+3Q6, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 981-3224893,ChIJwQo7IBMa6zkRsY86kwx8Tb0,13640695239826640817,https://www.google.com/maps/search/?api=1&query=Yunisa%20Mo%3AMo%3A%20and%20Khaja%20Ghar&query_place_id=ChIJwQo7IBMa6zkRsY86kwx8Tb0,restaurant,8 AM to 6:30 PM,3.0,6,27.675162,85.3743839,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Ujjwal Cake And Chiya Pasal,Restaurant,Restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 986-9374746,ChIJR_hiBI0b6zkRfn1Z68Vj-zY,3961869998910700926,https://www.google.com/maps/search/?api=1&query=Ujjwal%20Cake%20And%20Chiya%20Pasal&query_place_id=ChIJR_hiBI0b6zkRfn1Z68Vj-zY,restaurant,7 AM to 8 PM,0.0,0,27.6694587,85.3658763,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Agleshwori Laxmi Vojanalays and Khaja Ghar,Asian restaurant,Asian restaurant,"M9FC+GR2, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,,ChIJw0AePAAb6zkRk7Ge5Fcnbhc,1688330168761758099,https://www.google.com/maps/search/?api=1&query=Agleshwori%20Laxmi%20Vojanalays%20and%20Khaja%20Ghar&query_place_id=ChIJw0AePAAb6zkRk7Ge5Fcnbhc,restaurant,,0.0,0,27.6737968,85.3720042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balkot homestay,Family restaurant,Family restaurant,"M99C+M9V, Anantalingeshwar 44600, Nepal",Anantalingeshwar,,NP,,ChIJTY4ZdwAb6zkRukk9b8IzlxU,1555769106462755258,https://www.google.com/maps/search/?api=1&query=balkot%20homestay&query_place_id=ChIJTY4ZdwAb6zkRukk9b8IzlxU,restaurant,,0.0,0,27.6692489,85.3709162,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
The bright light kitchen,Fast food restaurant,Fast food restaurant,"M9FF+CWH, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 981-0056807,ChIJU-N6uBIa6zkRsQxew93aJmk,7576984069097786545,https://www.google.com/maps/search/?api=1&query=The%20bright%20light%20kitchen&query_place_id=ChIJU-N6uBIa6zkRsQxew93aJmk,restaurant,7 AM to 9:30 PM,3.6,7,27.6735567,85.3748494,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
Rco Foods,Fast food restaurant,Fast food restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,,ChIJWRqJTi8b6zkRhBLrg7y4IGg,7503200099005829764,https://www.google.com/maps/search/?api=1&query=Rco%20Foods&query_place_id=ChIJWRqJTi8b6zkRhBLrg7y4IGg,restaurant,,3.0,2,27.6742607,85.3722186,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jai Nepal Fast Food,Restaurant,Restaurant,"M9F7+MRM, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJKwWD-6wb6zkRAFk9IZYmvO4,17202667102893070592,https://www.google.com/maps/search/?api=1&query=Jai%20Nepal%20Fast%20Food&query_place_id=ChIJKwWD-6wb6zkRAFk9IZYmvO4,restaurant,,3.0,2,27.6742183,85.364538,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
Friendship Fast Food & Guest House,Fast food restaurant,Fast food restaurant,"M9F8+JR3, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 984-9378754,ChIJVY4sWxAa6zkRW_EhDG15-no,8861528726066819419,https://www.google.com/maps/search/?api=1&query=Friendship%20Fast%20Food%20%26%20Guest%20House&query_place_id=ChIJVY4sWxAa6zkRW_EhDG15-no,restaurant,,3.3,4,27.6740215,85.3670402,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Seto Parda Khaja Ghar,Fast food restaurant,Fast food restaurant,"M9F9+HCH, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 980-3631379,ChIJK1Z-sBEa6zkRRF59Z13c8HU,8498534790574464580,https://www.google.com/maps/search/?api=1&query=Seto%20Parda%20Khaja%20Ghar&query_place_id=ChIJK1Z-sBEa6zkRRF59Z13c8HU,restaurant,8 AM to 6:30 PM,1.8,5,27.6739305,85.3686086,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
Sailunge Khaja Ghar,Fast food restaurant,Fast food restaurant,"M9G9+2HM, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,+977 1-6633199,ChIJIeXLCxEa6zkRX1L4YFj6m60,12509867647442637407,https://www.google.com/maps/search/?api=1&query=Sailunge%20Khaja%20Ghar&query_place_id=ChIJIeXLCxEa6zkRX1L4YFj6m60,restaurant,8 AM to 8 PM,1.7,3,27.6750836,85.3689089,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0
Chowyela baji chhe,Fast food restaurant,Fast food restaurant,"M9FF+CWH, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJ75O_VwAb6zkRuMNXb2MSGVE,5843722209769014200,https://www.google.com/maps/search/?api=1&query=Chowyela%20baji%20chhe&query_place_id=ChIJ75O_VwAb6zkRuMNXb2MSGVE,restaurant,,0.0,0,27.6735409,85.3748279,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R K C Mo:Mo and Chaumin Center,Fast food restaurant,Fast food restaurant,"M9FF+P24, गट्ठाघर मार्ग, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-1715344,ChIJr2uAUBIa6zkRMSNZBEkZElI,5913817062087140145,https://www.google.com/maps/search/?api=1&query=R%20K%20C%20Mo%3AMo%20and%20Chaumin%20Center&query_place_id=ChIJr2uAUBIa6zkRMSNZBEkZElI,restaurant,,3.0,1,27.674256,85.372563,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
Special coffee shop and khaja ghar,Coffee store,Coffee store,"M9F8+JGW, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJS-YZTb8b6zkRNg3FO8tgX0c,5142935725477793078,https://www.google.com/maps/search/?api=1&query=Special%20coffee%20shop%20and%20khaja%20ghar&query_place_id=ChIJS-YZTb8b6zkRNg3FO8tgX0c,coffee store,,0.0,0,27.6741193,85.3663206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghising Dighyu Ghar,Coffee shop,Coffee shop,"M9G8+RXQ, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJh5NvPQAb6zkRl08KjODF3zs,4314384536257056663,https://www.google.com/maps/search/?api=1&query=Ghising%20Dighyu%20Ghar&query_place_id=ChIJh5NvPQAb6zkRl08KjODF3zs,coffee store,,0.0,0,27.6770187,85.3674624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aju Bakery And Gift Shop,Bakery,Bakery,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 986-1236435,ChIJIzjPlU4b6zkRs7yNFfTboeo,16907036317505666227,https://www.google.com/maps/search/?api=1&query=Aju%20Bakery%20And%20Gift%20Shop&query_place_id=ChIJIzjPlU4b6zkRs7yNFfTboeo,coffee shop,7:30 AM to 9 PM,4.0,4,27.6749176,85.3653099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harman Live Bakery,Bakery,Bakery,"M9C7+4X4, Bhaktapur 44600, Nepal",Bhaktapur,,NP,+977 985-1060246,ChIJB9SSjg8a6zkR-4oLTOq5-Bw,2087622843235535611,https://www.google.com/maps/search/?api=1&query=Harman%20Live%20Bakery&query_place_id=ChIJB9SSjg8a6zkR-4oLTOq5-Bw,coffee shop,6 AM to 8 PM,3.9,164,27.6702645,85.3649554,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Releaf Restro,Restaurant,Restaurant,"Subidhanagar Rd, Bhaktapur 44800, Nepal",Bhaktapur,44800,NP,+977 986-2710639,ChIJ0wHdbaMF6zkRpubRtNxSz9k,15694854334289405606,https://www.google.com/maps/search/?api=1&query=Releaf%20Restro&query_place_id=ChIJ0wHdbaMF6zkRpubRtNxSz9k,restaurant,9 AM to 7 PM,4.4,23,27.6955041,85.4637617,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Shree Krishnarpanam Sweets And Chaat House,Restaurant,Restaurant,"Marselee Complex, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 1-6638257,ChIJF1EG6BIa6zkRZOTG0arvHSM,2530442082595038308,https://www.google.com/maps/search/?api=1&query=Shree%20Krishnarpanam%20Sweets%20And%20Chaat%20House&query_place_id=ChIJF1EG6BIa6zkRZOTG0arvHSM,vegetarian restaurant,6:30 AM to 8 PM,4.2,16,27.674294,85.374302,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
Ghattaghar Majheree Cafe & Live Sekuwa,Restaurant,Restaurant,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-3929902,ChIJbQkGWP4b6zkRwYhdnstVPeo,16878741311478139073,https://www.google.com/maps/search/?api=1&query=Ghattaghar%20Majheree%20Cafe%20%26%20Live%20Sekuwa&query_place_id=ChIJbQkGWP4b6zkRwYhdnstVPeo,non vegetarian restaurant,"12 to 9:15 AM, 10 AM to 12 AM",3.9,84,27.6762843,85.3755291,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
Ghumti Khaja Ghar,Fast food restaurant,Fast food restaurant,"M9GF+J34, Unnamed Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 986-5787999,ChIJi_MixYEb6zkRaAZ-psrd_Yo,10015405008788260456,https://www.google.com/maps/search/?api=1&query=Ghumti%20Khaja%20Ghar&query_place_id=ChIJi_MixYEb6zkRaAZ-psrd_Yo,fast food,7:30 AM to 9 PM,3.8,14,27.6765201,85.3727004,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Royale Coffee. And Food Station,Coffee shop,Coffee shop,"MFX9+R4H, Nagarkot Road, Changunarayan 44600, Nepal",Changunarayan,44600,NP,,ChIJ6UoXxsoF6zkRXjdN2VvxAkE,4684571939208771422,https://www.google.com/maps/search/?api=1&query=Royale%20Coffee.%20And%20Food%20Station&query_place_id=ChIJ6UoXxsoF6zkRXjdN2VvxAkE,coffee shop,7 AM to 8 PM,4.5,25,27.6995554,85.4678738,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0
tea shop and khaja ghar,Coffee shop,Coffee shop,"MFV6+M4R, Changunarayan, Nepal",Changunarayan,,NP,,ChIJM7YDPgAF6zkRaxvuMqyK3DE,3592899074928286571,https://www.google.com/maps/search/?api=1&query=tea%20shop%20and%20khaja%20ghar&query_place_id=ChIJM7YDPgAF6zkRaxvuMqyK3DE,coffee store,,4.5,2,27.6942425,85.460264,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
रेष्मा खाजा पसल,Bed & breakfast,Bed & breakfast,"M9FC+P7X, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJIabQKBIa6zkR6mOFB6GnplU,6171804649415599082,https://www.google.com/maps/search/?api=1&query=%E0%A4%B0%E0%A5%87%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A4%BE%20%E0%A4%96%E0%A4%BE%E0%A4%9C%E0%A4%BE%20%E0%A4%AA%E0%A4%B8%E0%A4%B2&query_place_id=ChIJIabQKBIa6zkR6mOFB6GnplU,bed & breakfast,,2.0,1,27.6743633,85.3707449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Himchuli Natural Trade link Enterprises,Tea house,Tea house,"M9GF+6WF, गट्ठाघर मार्ग, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,,ChIJCSBQJBMa6zkRlwsnG-2zC3U,8434032558125550487,https://www.google.com/maps/search/?api=1&query=Himchuli%20Natural%20Trade%20link%20Enterprises&query_place_id=ChIJCSBQJBMa6zkRlwsnG-2zC3U,tea house,7 AM to 7 PM,5.0,1,27.675558,85.3747829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalika Khaja Ghar,Bar,Bar,"M9FF+JXQ, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,44800,NP,,ChIJXSrvNQAb6zkR4ewadGleTKs,12343344485728185569,https://www.google.com/maps/search/?api=1&query=Kalika%20Khaja%20Ghar&query_place_id=ChIJXSrvNQAb6zkR4ewadGleTKs,bar,,4.5,4,27.67408,85.3749999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Infront of Ageno sekuwa corner,Bar,Bar,"M9FF+CMF, chowk Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJn4WjoHIb6zkR6VHGB_6PU54,11408620602274501097,https://www.google.com/maps/search/?api=1&query=Infront%20of%20Ageno%20sekuwa%20corner&query_place_id=ChIJn4WjoHIb6zkR6VHGB_6PU54,bar,,0.0,0,27.6735675,85.3751825,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Purbali fish House,Bar,Bar,"M9G8+4HF, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,,ChIJh2hbXcQb6zkR1ELfv6PZ0_M,17569625868624413396,https://www.google.com/maps/search/?api=1&query=Purbali%20fish%20House&query_place_id=ChIJh2hbXcQb6zkR1ELfv6PZ0_M,tea house,,5.0,3,27.6755042,85.3662001,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Jbs Bakery,Bakery,Bakery,"M9F9+XR5, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,44600,NP,+977 984-1404008,ChIJrTkmdhEa6zkRsiWjMOgEEOE,16217467653456078258,https://www.google.com/maps/search/?api=1&query=Jbs%20Bakery&query_place_id=ChIJrTkmdhEa6zkRsiWjMOgEEOE,bakery,Open 24 hours,3.3,6,27.6748932,85.3696216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
