name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl,dine_in,takeout,delivery,breakfast,lunch,dinner,vegetarian,coffee,alcohol,beer,wifi,casual,family_friendly,tourists,cash_only,wheelchair_accessible_entrance
Star Food Cafe,Cafe,Cafe,Cafe,"Saraswatinagar Rd, 44600, Nepal",Saraswatinagar Rd,Boudhha,,,44600,NP,27.7242846,85.3493463,+977 981-1331043,+9779811331043,,ChIJeyeBTQAZ6zkR4KyNU7f3QVY,ChIJeyeBTQAZ6zkR4KyNU7f3QVY,188,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FmwDB03FTPyN2dqbmVdGDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.06235&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yango Cafe,Coffee shop,Coffee shop,Coffee shop,"P9J3+R6W, Panchakanya Marga, Kathmandu 44600, Nepal","P9J3+R6W, Panchakanya Marga",Kapan,Kathmandu,,44600,NP,27.732118,85.353173,,,,ChIJDcHeFAAZ6zkRMXU41v1uGmM,ChIJDcHeFAAZ6zkRMXU41v1uGmM,186,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aies2RDZpfkCSlWOooQm2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.85806&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keto cafe,Family restaurant,Family restaurant,Family restaurant,"P8MW+G7M, Dhumbarahi Marg, Kathmandu 44600, Nepal","P8MW+G7M, Dhumbarahi Marg",Mahankal,Kathmandu,,44600,NP,27.7338247,85.3456412,,,,ChIJXYJ14VQZ6zkRStpVJBC5pR8,ChIJXYJ14VQZ6zkRStpVJBC5pR8,179,4.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMFYb-6MUw6MnPBtLE-0egtYOo3wBI_KdDhAV66U6EzWhP7TVvl3AD-cIGCeWfYxGBhMi1nVrWVErq72IbzD7IHLl38hTk_2FW94jGJcNkZDugBpA0MJKuyBfsMZxavWmugyMe=w408-h480-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tik tok cafe,Restaurant,Restaurant,Restaurant,"Unnamed Road, Kathmandu 44600, Nepal","Unnamed Road, Kathmandu 44600",Chabahil,Kathmandu,,,NP,27.7202114,85.3498047,,,,ChIJO0EBKAcZ6zkRbiH0D1CeKq4,ChIJO0EBKAcZ6zkRbiH0D1CeKq4,183,4.1,0,13.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephIKNMHWceJsYxG6KLnrqqkgRTg4piRfAkVIr1jqBKQMNMDxWrj3gM3TeYoIErwtQlwgWyT3LRtAWBhJue-7Eqdx6jdc7RNi-10016dNdY4PNyrRT2phMmbcJUGs_kQzA7uY-WjeTfFBYc=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panthi Donut Cafe,Cafe,Cafe,Cafe,"P8HW+RV4, Budhanilkantha 44600, Nepal",P8HW+RV4,Mahankal,Budhanilkantha,,44600,NP,27.7295018,85.3472005,+977 984-4748246,+9779844748246,,ChIJkbXRgWcZ6zkR5bivZEmzrtY,ChIJkbXRgWcZ6zkR5bivZEmzrtY,181,3.8,0,15.0,5 AM to 8 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ylD98hWso6-UcNvmeVssZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.25647&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOTUS CAFE & RESTAURANT,Coffee shop,Coffee shop,Coffee shop,"P9C5+4V7, Kathmandu 44600, Nepal",P9C5+4V7,Boudhha,Kathmandu,,44600,NP,27.720281,85.3596861,+977 984-4372567,+9779844372567,,ChIJBdEi7OEb6zkRyGeWCNoSWUU,ChIJBdEi7OEb6zkRyGeWCNoSWUU,175,3.5,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEcb46MbMnle22gvPP-B90UwXUnCCumrI0P5DKyUHf5OOyR9zNdBjSJLCnNAxLCdDxmgqDevPksG6zPKndf_abtcaGt-jj7pkULYDHY3rGXvGan5nUzNpwi0Z7JaVIyzaayIIMG82w_trHUBLYyRr8EoFvw0DB7RXIM39aNrdXSUenujARkwFsxUcSMmIvCLFVen60=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aama cafe Boudha Stupa,Fast food restaurant,Fast food restaurant,Fast food restaurant,"P9C7+G33, Boudha Rd, Kathmandu 44600, Nepal","P9C7+G33, Boudha Rd",Boudhha,Kathmandu,,44600,NP,27.7218809,85.3616253,+977 980-8690083,+9779808690083,,ChIJs0UBAAAb6zkRSy2HG_FrnZo,ChIJs0UBAAAb6zkRSy2HG_FrnZo,177,4.2,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweok9CshVlVa0NdRtJuktpb_EJrhz-lAqBCYug70Qnx63yjDltRKhz8OLx8aD8JrQPXhxbEvmkCuxUbIjsE_9iBySglDU3ZzxJc-kqKmVHB4tcHqGYSpjzdtF8ozDJEh_FdwzteC=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saano Cafe,Cafe,Cafe,Cafe,"Kathmandu 44600, Nepal",,Sukedhara,Kathmandu,,44600,NP,27.7247425,85.3439308,+977 984-9803806,+9779849803806,,ChIJzbkgiGwZ6zkRoAOGo_ik6ws,ChIJzbkgiGwZ6zkRoAOGo_ik6ws,172,0.0,0,12.0,7:30 AM to 7:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mtnlpg7P1Wy1dvR0KAQf9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.11545&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wow Cafe,Coffee shop,Coffee shop,Coffee shop,"P9G5+PWV, Mahankal Oralo Rd, Kathmandu 44600, Nepal","P9G5+PWV, Mahankal Oralo Rd",Boudhha,Kathmandu,,44600,NP,27.7268651,85.359798,,,,ChIJL5gsJQAb6zkRsPuD13fk7PI,ChIJL5gsJQAb6zkRsPuD13fk7PI,170,4.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepb9HY5-xyTqG-mReWbXnTcxHG3ZQrVI83UuEV6NsKbA7-yzvofIVq81rU_W03YZ_ScmkOtD8Lik2gX6mbN0U3EmDAXAX8i7gjz0dDOj9lgPx0yoHvxKNPstQAnyJuEwCcg-5c=w408-h272-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amala Happiness cafe,Cosplay cafe,Cosplay cafe,Cosplay cafe,"Boudha Dharatole , Near Sito Gompa, Kathmandu 44660, Nepal","Boudha Dharatole , Near Sito Gompa",Boudhha,Kathmandu,,44660,NP,27.7237178,85.3620226,+977 970-6733434,+9779706733434,,ChIJoe26vyUb6zkRrrDoKLGJ4gY,ChIJoe26vyUb6zkRrrDoKLGJ4gY,171,3.8,0,15.0,7 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipMXW2KoZy33sUV73XeoOGoMXKNqs6tra8LJHk9T=w425-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajib Cafe & Lounge,Coffee shop,Coffee shop,Coffee shop,"Oscar International College (College of Film Studies), Kathmandu 44600, Nepal",Oscar International College (College of Film Studies),Boudhha,Kathmandu,,44600,NP,27.7259893,85.3460102,+977 986-1854090,+9779861854090,,ChIJM1XKJnYZ6zkRfE1_LaYfXV8,ChIJM1XKJnYZ6zkRfE1_LaYfXV8,164,2.0,0,0.0,6 to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNex9rzcLtOK7hTzTPZ4_JaitKsVYguxmpEKtXgbKINkzWuKoYX2V1AMmAGjg41tEANM57o9nr3giNv6MXydep9nq_4ZR53Jsmhe910O0gP5m2xzn9njfNzjJ-5KIZhv-Z_O_1=w408-h408-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chautari Cafe And Momo Hosue,Cafe,Cafe,Cafe,"01 Milan Chowk Galli, Budhanilkantha 44600, Nepal",01 Milan Chowk Galli,Boudhha,Budhanilkantha,,44600,NP,27.7288592,85.3549181,,,,ChIJ3ergH2AZ6zkRyNn_nzjYHD8,ChIJ3ergH2AZ6zkRyNn_nzjYHD8,157,4.0,0,11.57,8 AM to 7:34 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ctvfm5dCcjfP_bkO8K_HgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.60864&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shandar Momo & Stick Foods Saraswatinagar,Momo restaurant,Momo restaurant,Momo restaurant,"Saraswatinagar Rd, Kathmandu 44600, Nepal",Saraswatinagar Rd,Boudhha,Kathmandu,,44600,NP,27.7256355,85.3543228,+977 984-4234200,+9779844234200,,ChIJ1SkydZAZ6zkRZbxn1kR6NMY,ChIJ1SkydZAZ6zkRZbxn1kR6NMY,101,3.5,0,13.5,7 AM to 8:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweog6zWHwwZx0JG2rAxJRTAvhDrY4YJkdD5t0WwZ1iv215hrMqa4b85Jm55XN-j9reEct6PMR0wpMfFZC-ZbmtN6k3wmMYch78-5NHpaiIbq-qZkv-wNK3r7jjobaMqhjfaTkozj=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe de Everest,Coffee shop,Coffee shop,Coffee shop,"Budhanilkantha 44622, Nepal",,Kapan,Budhanilkantha,,44622,NP,27.729672,85.3544056,+977 984-1308217,+9779841308217,,ChIJ-Z8zGtUZ6zkRCr7CYe4vOfU,ChIJ-Z8zGtUZ6zkRCr7CYe4vOfU,156,2.0,0,12.0,7 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyhRc7EBk_Ncew83PGa3IadTJGSsGZsFyUBfBfmeuK7KoLBvv6nEDEynf5UTsYO4OKI6slE2N5-rFDDySOZvF7Mq8Go8NP_L6RMUP88Nm4BsjnpJH6f7jRqcpB106nT--zhFL2kA=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happiness Thakali Dining and Cafe,Restaurant,Restaurant,Restaurant,"P9C6+867, Boudhanath Sadak, Kathmandu 44600, Nepal","P9C6+867, Boudhanath Sadak",Boudhha,Kathmandu,,44600,NP,27.7207994,85.3605362,+977 1-4594387,+97714594387,,ChIJYe3CxdAb6zkR6oRDPB0CYTU,ChIJYe3CxdAb6zkR6oRDPB0CYTU,154,4.4,48,84.0,10 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPzPPDPFA-gIfA7RNFwFKuadY0ZfctGE76Cs64nLs0x_z8-cVp29XzTjspANWuOHXsepVjt7MM9cbryFXwivB436uMKsAUSCTGTM9fcKR21S9pwJXdAw5Ri9i9Yc8Xqlospprtng=w408-h272-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Food Cafe Boudha,Restaurant,Restaurant,Restaurant,"P9C6+2PG, Kathmandu 44600, Nepal",P9C6+2PG,Gaucharan,Kathmandu,,44600,NP,27.7200739,85.3618397,+977 1-4565344,+97714565344,,ChIJkcNBQtob6zkRpByIoD4kjJE,ChIJkcNBQtob6zkRpByIoD4kjJE,153,3.7,0,12.0,9 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOBLqu2areuPE5QaZ-k1akDnHhxOQfqZHDb6Ctev-ULV9tmWeFYsEWi7JGcpWkOsjA6Z_m0yrF_-T6KeeiONCzn4oO8gjJ_Q-1Bu-x6Og9jYBxPs4_OjrEupmQoOqgZWJlON4r=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Kunjika,Restaurant,Restaurant,Restaurant,"P9c6+m8x, Kathmandu 44600, Nepal",P9c6+m8x,Boudhha,Kathmandu,,44600,NP,27.7217726,85.3607334,+977 982-3605113,+9779823605113,,ChIJTfjTNxob6zkRdplArMGzT2s,ChIJTfjTNxob6zkRdplArMGzT2s,149,4.1,0,11.0,10 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipOhzIIWcIixTXeT4H8wMd7nChpv5wC7TbLJsZ2l=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aone Cafe Sekuwa & Burger House,Restaurant,Restaurant,Restaurant,"Nilopul, Kathmandu 44600, Nepal",Nilopul,Mahankal,Kathmandu,,44600,NP,27.7336941,85.3510924,+977 974-1687989,+9779741687989,,ChIJxYdK_3wZ6zkRXIQlQpf8XWU,ChIJxYdK_3wZ6zkRXIQlQpf8XWU,150,3.7,0,13.0,9 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNHDY1sALZNNuNbfrIsk5mMsjPvKPMKHClOHlXE=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orchid Café,Cosplay cafe,Cosplay cafe,Cosplay cafe,"P9F7+23Q, Kathmandu 44600, Nepal",P9F7+23Q,Boudhha,Kathmandu,,,NP,27.7225831,85.3627473,+977 984-1143704,+9779841143704,,ChIJ0f6aIsEb6zkRcBVcsGJaPLU,ChIJ0f6aIsEb6zkRcBVcsGJaPLU,144,3.7,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEIw39teAg0Ygqxv6lGzWAJe_D_AoOZBbMYmYu7edtSgXlpz0D0_WpRxb3tPT8sFd02Pn_OU95zg_TLtcLVXQdakINhjKvBQmbNgI_aFJg-yyI1ayJO6zwgsg0tYazfidLESxk=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
སྒྲོན་མེ་འཚིགས་ཇ་ཁང་། Lamp Light Cafe,Coffee shop,Coffee shop,Coffee shop,"P9F6+JVF, Kathmandu 44600, Nepal",P9F6+JVF,Boudhha,Kathmandu,,44600,NP,27.7240528,85.3621689,+977 986-6642222,+9779866642222,,ChIJrWMwvv4b6zkRfzrmYjbUFyU,ChIJrWMwvv4b6zkRfzrmYjbUFyU,140,3.7,0,14.5,6:30 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8sEPmCS5M39YgGyjuZd2-mJ9OpTW_VoHnAEdRFnjLgmEAhYbPzlswNOFOrUa9nmsbJhtyDdZkK4FaywGxwKXrvFbI-L7DfAAFLhfCGUgXpo5FE892az7aJqjXLQK6rUlFg-XBcA=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tashi Delek Cafe,Tibetan restaurant,Tibetan restaurant,Tibetan restaurant,"Boudhanath Sadak, Kathmandu 44600, Nepal",Boudhanath Sadak,Boudhha,Kathmandu,,44600,NP,27.7229145,85.3587409,,,,ChIJtQO7P9kb6zkRpvU-Pbw8bFY,ChIJtQO7P9kb6zkRpvU-Pbw8bFY,142,4.1,0,13.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEaG9IiN6IFXCBiJf-IWJvGHKKrNjYCSP1nCeQj7YoDVLo8O1SQHE6l-w0S1q9L9sFRXWIy6fWIBHwOOu5cZZU0y2zWXAuiN4rkeb0PW1RUYGNa-bw5xuYa7eq-mftU0OV_16VaiCkZA9jRMh-F6Fs3Xugt3tFb4uuSD92HH5AROZW_uES8vINdk_zaAhPoBB5BghQ=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sakura Japanese Restaurant & Cafe,Restaurant,Restaurant,Restaurant,"Stupa Circle, Boudha Rd, Kathmandu 44600, Nepal","Stupa Circle, Boudha Rd",Boudhha,Kathmandu,,44600,NP,27.7213628,85.3626038,+977 1-4916233,+97714916233,http://www.sakurarestaurant.com.np/,ChIJD09DVdob6zkRFwAzE2zqeNk,ChIJD09DVdob6zkRFwAzE2zqeNk,167,3.9,0,10.5,10 AM to 8:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVYJX-sylpk1OwU739KQ3WnpTU_C5sMqLL6fGVzZgkjd6BWbu81DKRTmyzJZrVAbSlRMLMThJwBLDLLIR7EUuZM1Sy0wNn03urbs_NVm7scHptZ3oAihgWdsG913mdHqNjY8w=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Food House Cafe,Family restaurant,Family restaurant,Family restaurant,"Stupa Circle, Boudha Rd, Kathmandu 44600, Nepal","Stupa Circle, Boudha Rd",Boudhha,Kathmandu,,44600,NP,27.7209154,85.3616682,+977 1-5244923,+97715244923,,ChIJ9TqLS9ob6zkRNrlYeqqOO9E,ChIJ9TqLS9ob6zkRNrlYeqqOO9E,147,4.0,0,13.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXY8EOZd-k6iyrKfKmlHN0NX6OYCt_BkjIcMtSVChpnP75HHD55RFACTQ5wr9pciHljnJY90-AlvVOvf3VoQZQ-3peR_amtcuN4_IxCLGQ2DL3ccO3VnujyOCslTOujlaiDbka=w408-h271-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secret Garden Restaurant & Cafe,Restaurant,Restaurant,Restaurant,"Sano Tusal Marg, Kathmandu 44600, Nepal",Sano Tusal Marg,Boudhha,Kathmandu,,44600,NP,27.7205507,85.360956,+977 986-1544696,+9779861544696,,ChIJX7tZwEsb6zkRT6TTcRBYjwg,ChIJX7tZwEsb6zkRT6TTcRBYjwg,145,3.4,0,12.0,9 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNrnj3KqySLWZEUt8_eRHzQNxDzoxCGxdsxITxV=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doma Restaurant Boudha,Restaurant,Restaurant,Restaurant,"P9C6+2PG, Kathmandu 44600, Nepal",P9C6+2PG,Gaucharan,Kathmandu,,44600,NP,27.7200313,85.3618286,,,,ChIJnWyUFwAb6zkRIfK3gUCRAU0,ChIJnWyUFwAb6zkRIfK3gUCRAU0,1,0.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLk8NqjhJv0nmcoGD_bpTUjAtHqIvqjxr0H7gvCOa8t2Uc5aA9tYUsOvxNkIclIZQcR8KyZOdYwDF5w4Hg_kGmUhvYGU4Wifaa9TOHchNKE49rq5PHMqzBJzW5eYYPiReM8XArILZmsNRL=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dailoma Cafe,Coffee shop,Coffee shop,Coffee shop,"P9H2+9P8 Narayanchowk bus stop, Budhanilkantha 44600, Nepal",P9H2+9P8 Narayanchowk bus stop,Boudhha,Budhanilkantha,,,NP,27.7284102,85.3518143,,,,ChIJuwlvSAAZ6zkR2TzZAPQu100,ChIJuwlvSAAZ6zkR2TzZAPQu100,138,5.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zvTTfVQNm2Bb-a_XtABa2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.6575&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taste um Cafe,Restaurant,Restaurant,Restaurant,"Kathmandu 44600, Nepal",,Chabahil,Kathmandu,,44600,NP,27.7198286,85.3508157,+977 981-8543861,+9779818543861,,ChIJ06IUK5cZ6zkRKSG7x9JnDsQ,ChIJ06IUK5cZ6zkRKSG7x9JnDsQ,135,3.8,0,12.0,8 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWdC7WEzWvPFJIxp24vv7jeiH0lTjXvA4yhIuSyUwNLzuL84T1PDCahlGbpb6D5r35NoYWciagDGAFFZztX4RT0WaaCH6v2CaZHiZdXaEuzDU2F0dhUpRq53VyTo66JvjDY9SBMucFiavl=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrus Cafe & Restaurant,Restaurant,Restaurant,Restaurant,"P9C7+746, Boudhanath Sadak, Kathmandu 44600, Nepal","P9C7+746, Boudhanath Sadak",Gaucharan,Kathmandu,,44600,NP,27.7206383,85.3628145,+977 982-3037123,+9779823037123,https://www.facebook.com/Citrus-Cafe-and-Restaurant-112435194774423/,ChIJFy_MIhQb6zkRiNLgOLccxgw,ChIJFy_MIhQb6zkRiNLgOLccxgw,136,3.3,0,12.0,9 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogsP-zXauBaGBEvOKyxKHcWzZox_dHBuBIFU_eqi2S6U3gju1H8pw0rlUuEsr8MnCSlAX3ngLGgnUiKpwA3YJ5-eFDzCtEhbZs9bVvEqrzuOXP8haSwyXJgSx_JSNZ2O5Lbp6WWQ=w408-h305-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloud and Cup Cafe (C&C),Cafe,Cafe,Cafe,"Kathmandu 44600, Nepal",,Dhalanepool,Kathmandu,,44600,NP,27.72832,85.3496792,+977 984-9075861,+9779849075861,,ChIJWc7DOnAZ6zkRzBBMJlVt4d8,ChIJWc7DOnAZ6zkRzBBMJlVt4d8,134,0.0,0,13.0,7 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNe4VeahE9IkNxAE0F_2QGA9u0f6wn4n9QSelXo=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aesthetic Cafe,Coffee shop,Coffee shop,Coffee shop,"P8JW+HPC, Sukedhara, Nepal","P8JW+HPC, Sukedhara",Kapan,Budhanilkantha,,,NP,27.7314254,85.3467782,,,,ChIJgZbXLAAZ6zkRQ1NiqXTOEXs,ChIJgZbXLAAZ6zkRQ1NiqXTOEXs,127,5.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lTg0vfsoJSYyHpj7CwqGgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.86365&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Trails Café,Restaurant,Restaurant,Restaurant,"Phulbari Street, Kathmandu 44600, Nepal",Phulbari Street,Boudhha,Kathmandu,,44600,NP,27.7221402,85.3628562,+977 976-9379666,+9779769379666,http://www.facebook.com/thetrailsnepal,ChIJgSIX74Ub6zkRekJE0eip_mM,ChIJgSIX74Ub6zkRekJE0eip_mM,129,3.2,0,11.0,10 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrevEJzv_Z5rPK82VfQ8wFZamdgP4LLTJseDmAcZ3EE1s6yYF2H8jCteT296LlFcudkz_5ZWFIsaPrkHXdDpmgBXwNqwrlLDa9TVRlRqXT6lWSwk5gZG00ggJUU83siKsbATxvsA=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe TRIGYA,Cafe,Cafe,Cafe,"44600, Kathmandu 44600, Nepal",44600,Boudhha,Kathmandu,,44600,NP,27.7216141,85.3613904,+977 984-3064829,+9779843064829,,ChIJt5UxSewb6zkRLx6XDIvzNvo,ChIJt5UxSewb6zkRLx6XDIvzNvo,126,3.3,0,10.0,11 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWSRX5zBk2ntko5mnuG07lWnINTQKDNxE5qg8G7JHuGNvjsLyO4gLdfe0vfSp7A4u2eMIA1HgWctyM4wumCnFTrNrJXLlUaIc4LdxxlH7VgSNCryifVsEPyFfTvGe9Vb0evb8UYw=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rimini Cafe,Cafe,Cafe,Cafe,"01 Milan Chowk Galli, Budhanilkantha 44600, Nepal",01 Milan Chowk Galli,Boudhha,Budhanilkantha,,44600,NP,27.7285944,85.3551529,+977 1-4822933,+97714822933,,ChIJ2U8f9d8b6zkRR-hCeDy0fTA,ChIJ2U8f9d8b6zkRR-hCeDy0fTA,130,3.6,0,13.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoB7RQm1B_6Fs3UAGewJ5MElzuoftmWFzqzodkm1JZZJf35No2enMN0G90hw59BkTrE6ciC7GFpc3PBIup127asm1W_mA1z1pPx-1pNU6mvzxjaa8D4fhrr6rC4Hu2Tn5uMtJgJsw=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amuse Cafe & Restro,Restaurant or cafe,Restaurant or cafe,Restaurant or cafe,"Boudhanath Sadak, Kathmandu 44600, Nepal",Boudhanath Sadak,Boudhha,Kathmandu,,44600,NP,27.72051,85.360823,+977 984-1757443,+9779841757443,,ChIJdb7ZOtob6zkRZB-Ar_ba5Yo,ChIJdb7ZOtob6zkRZB-Ar_ba5Yo,123,4.2,0,11.0,10 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerU75E7R8AvHPS7_eRBqh_NwtZZlt6m9lGwuFlobNLbCNI-Tv3jyjoQSBZ_e1QS2ADGS-nbmh5dERWvnUggQHzgakpEMC1jISB41NnmTF04unY8w8vTRWMHTqnD2rYQLGAHEAO1=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khasyor Cafe,Restaurant,Restaurant,Restaurant,"P9C6+CHH, Boudha Rd, Kathmandu 44600, Nepal","P9C6+CHH, Boudha Rd",Boudhha,Kathmandu,,44600,NP,27.72103,85.3614286,,,,ChIJ5QQdUgAb6zkRGdCWLo_n3Mw,ChIJ5QQdUgAb6zkRGdCWLo_n3Mw,125,4.9,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZpO47QDzPJsHp0GOKFTNTKbm8n9tYfVM3vi8G8JDWd0NVYKAkEluekKdvPLuVCqQ1VtfZy3AMcG4rZHjYhUR5U9SUaRWJ68byiNx5tRy3Asj2DDmrS2m7JfYhIX7BcmKmE_z6nO-YnFg=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe De Tukche Thakali Mahankal,Cafe,Cafe,Cafe,"Saraswatinagar Rd, Kathmandu 44600, Nepal",Saraswatinagar Rd,Boudhha,Kathmandu,,44600,NP,27.7270334,85.3568318,+977 1-4822990,+97714822990,https://www.facebook.com/cafedetukchelazimpat/,ChIJq6qqOhQZ6zkRrg0W-iaFZNA,ChIJq6qqOhQZ6zkRrg0W-iaFZNA,121,4.2,0,11.0,10:30 AM to 9:30 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipOzFxJfY4hATKm_X79xnF56B335yCPBGrLYQ-hi=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
