name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,wifi,dine_in,takeout,delivery,breakfast,lunch,dinner,vegetarian,coffee,alcohol,beer,casual,family_friendly,tourists,reservations,cash_only,wheelchair_accessible_entrance,source_file,distribution_generated
Roll House,Restaurant,Restaurant,"M9JQ+VHJ, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6822179,85.3889022,4.4,9,0,0,1,3,5,91.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
Tasty mo mo center,Restaurant,Restaurant,"M9JP+59V, Lachhi Tole Bus Stop, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6804904,85.3859317,5.0,3,0,0,0,0,3,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
Manandhar Newari khaja Ghar,Restaurant,Restaurant,"M9GQ+VFV, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6772347,85.3886696,4.1,11,1,0,2,2,6,91.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,,0
Tamidewa stick food,Restaurant,Restaurant,"M9HP+F5P, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6786489,85.3855453,5.0,1,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
6/9 Khaja Ghar,Fast food restaurant,Fast food restaurant,"M9HP+9G9, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6784061,85.3863721,0.0,0,0,0,0,0,0,105.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,,0
महिम क्याफे,Cafe,Cafe,"M9JP+2HH, Tahanani Road, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.680051,85.386488,4.3,3,0,0,1,0,2,0.0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,0
"Dahi, tasty curd",Restaurant,Restaurant,"M9JM+4JF, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6803154,85.3840549,0.0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,,0
Shree Shiddhikali Newa Suli,Restaurant,Restaurant,"M9JM+H76, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6814131,85.3831463,4.0,3,0,0,1,1,1,91.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,0
Cheers Loung and Bar,Restaurant,Restaurant,"M9JQ+VMC, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6821975,85.3891531,3.9,8,1,0,2,1,4,105.0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,,0
Madhyapur A.One Food House Digutol,Restaurant,Restaurant,"M9HP+P85, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.679259,85.3858656,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Shandar Everest MoMo Purano Thimi,Momo restaurant,Momo restaurant,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6830967,85.3865375,3.7,3,1,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Basuki Newari khaja Ghar,Restaurant,Restaurant,"M9JJ+VXM, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.682206,85.3824075,3.0,1,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
KP,Restaurant,Restaurant,"M9JQ+RCG, Pacho Tole Bus Stop, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.682054,85.3885748,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
Jhigu Newa chhey,Family restaurant,Family restaurant,"M9MP+498, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6827983,85.385943,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
pramod ko pasal,Asian restaurant,Asian restaurant,"M9JP+8MW, Tahanani Road, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6808886,85.3867524,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
GTS Store,Tea house,Tea house,"M9MQ+694, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6830103,85.3884901,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Balkumari Coffee Shop,Coffee shop,Coffee shop,"M9GP+H7W, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6764901,85.3857096,3.9,15,0,1,5,3,6,108.5,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,,0
Thimi,Restaurant,Restaurant,"M9GM+J27, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.676532,85.382546,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Manakamana falful pasal,Restaurant,Restaurant,"M9MQ+4C6, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6827942,85.3885012,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Tej chiya pasal,Coffee shop,Coffee shop,"M9MP+89J, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6833351,85.3858766,0.0,0,0,0,0,0,0,168.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Ta Nani Cafe,Coffee shop,Coffee shop,"M9HP+47C, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.677763,85.385635,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Laxmipooja Khaja Ghar लक्ष्मीपूजा खाजा घर,Coffee shop,Coffee shop,"M9HM+77F, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6781954,85.3831285,0.0,0,0,0,0,0,0,112.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,0
Duipokhari Coffee Shop,Coffee shop,Coffee shop,"M9HP+7F4, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6781442,85.3862113,4.0,6,1,0,1,0,4,98.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Madhyapur dairy and coffee shop,Dairy store,Dairy store,"M9JP+9CW, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6809973,85.3860676,3.9,16,1,1,3,4,7,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Rajesh Khaja Ghar,Coffee shop,Coffee shop,"M9JQ+X6M, Pacho-6, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6824711,85.3880432,0.0,0,0,0,0,0,0,101.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
Caketown,Bakery,Bakery,"M9MQ+48Q, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6828491,85.3883392,4.9,17,0,0,1,5,11,94.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
My home,Bakery,Bakery,"M9MP+3CR Bahakha Bazar Bus Stop, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6826579,85.3860919,1.0,1,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
ऊँ जय श्री दुर्गे स्वीट एण्ड चाट हाउस,Dessert shop,Dessert shop,"M9MP+5W8, Bahakha Bazar, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.682907,85.3873189,0.0,0,0,0,0,0,0,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Crossroad khajaghar,Bar,Bar,"4 Thimi, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6778495,85.3834804,5.0,1,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
Thimi Newari Khaja Ghar,Bar,Bar,"M9JQ+XMF, Bhaktapur Road, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6831098,85.3892239,3.7,3,1,0,0,0,2,0.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
Kalinchok cafe,Bar,Bar,"M9HM+59Q, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.677957,85.3834875,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
Nitin wananje,Internet cafe,Internet cafe,"Om nagar, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6829508,85.3864632,4.0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Duwakot hotel,Restaurant,Restaurant,"PC36+JC, Changunarayan 44600, Nepal",Changunarayan,27.7040208,85.4111656,4.7,3,0,0,0,1,2,0.0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,,0
KC General Store and Khaja Ghar,Restaurant,Restaurant,"JFX9+647, Suryabinayak, Nepal",Suryabinayak,27.648037,85.4677866,5.0,4,0,0,0,0,4,105.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
Sweta Khaja Ghar,Coffee shop,Coffee shop,"MCX6+MJV, Rudraksha Rd, Changunarayan 44600, Nepal",Changunarayan,27.6992486,85.4115355,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Kolakhu De Cafe,Cafe,Cafe,"M9GP+54Q, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6754737,85.3853666,4.2,31,0,0,5,16,10,105.0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,,1
Siwatol Community Building,Cafe,Cafe,"M9GP+XV9, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.677408,85.3872402,4.0,2,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1
Nice Coffee Shop & Khaja Ghar,Coffee shop,Coffee shop,"M9GP+5C7, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6754222,85.3860485,3.5,10,0,1,4,4,1,0.0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,1
Meal Me Restaurant & Bar,Restaurant,Restaurant,"M9GX+66X, Radhe Radhe, Bhaktapur 44800, Nepal",Bhaktapur,27.6756089,85.3981092,3.5,106,25,5,11,22,43,98.0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,,0
Matina Nasha Chhen,Family restaurant,Family restaurant,"M9FX+2HR Taja tole, Suryabinayak, Nepal",Suryabinayak,27.6725625,85.3989375,5.0,4,0,0,0,0,4,95.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
The Atlantic Seafood Restaurant & Bar,Asian restaurant,Asian restaurant,"M9GX+966, Unnamed Road, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6759092,85.3980128,3.8,99,9,8,14,33,35,98.0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,,0
ATITHI FOOD PALACE,Restaurant,Restaurant,"Shyama Shyam Dham Nikosera Madhyapur Thimi 44811 Araniko Highway, Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,27.6750932,85.3986352,3.7,95,7,11,21,21,35,86.0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,,0
Shrestha Khaja Ghar,Restaurant,Restaurant,"M9FX+4RF, Araniko Highway, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6728164,85.3995381,3.8,10,0,3,1,1,5,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
Katunje Kirana Pasal,Restaurant,Restaurant,"Unnamed Road, Suryabinayak, Nepal",Suryabinayak,27.6690605,85.3981223,3.6,18,2,3,3,3,7,91.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
Syanko Katti Roll,Restaurant,Restaurant,"Radhe Radhe Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.67545,85.3980694,2.0,3,1,1,1,0,0,77.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
KFC Head Office,American restaurant,American restaurant,"MCF2+7J5, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.673364,85.4014606,2.3,3,2,0,0,0,1,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
Tupi Baje Chiya Point,Tea store,Tea store,"M9CM+C3G, Anantalingeshwar, Nepal",Anantalingeshwar,27.6710857,85.382694,0.0,0,0,0,0,0,0,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
चिया Times,Coffee shop,Coffee shop,"MCM6+PJH, Sallaghari- Duwakot Rd, Changunarayan, Nepal",Changunarayan,27.6843016,85.4116201,5.0,7,0,0,0,2,5,168.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,1
Ganesh Chiya Pasal,Tea store,Tea store,"MC4F+9JM, Suryabinayak, Nepal",Suryabinayak,27.6559513,85.4240494,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
YOYO Cafe & Restaurant,Restaurant,Restaurant,"JCHG+XVF, Anantalingeshwar, Nepal",Anantalingeshwar,27.6299466,85.4271613,4.2,6,1,0,0,1,4,0.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,0
YOYO ZIPLINE,Adventure sports center,Adventure sports center,"Ghyampe Danda Sadak, Suryabinayak, Nepal",Suryabinayak,27.6298676,85.4276306,3.9,218,0,4,57,117,40,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
Chiya Pasal,Coffee shop,Coffee shop,"MC5H+49X Darjeeling height, Suryabinayak 44800, Nepal",Suryabinayak,27.6578507,85.4284849,1.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Ranju Khaja Ghar,Restaurant,Restaurant,"MF9C+F2G, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6686884,85.4700829,4.0,3,0,0,1,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1
Gundu Newari khaja Ghar,Restaurant,Restaurant,"JCQ7+RPW, Ghyampe Danda Sadak, Anantalingeshwar, Nepal",Anantalingeshwar,27.6396049,85.4143417,3.6,13,0,1,5,6,1,105.0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,,1
Ghyampe dada khaja ghar,Nepalese restaurant,Nepalese restaurant,"Ranikot Rd, Suryabinayak, Nepal",Suryabinayak,27.6316745,85.4295132,4.3,25,0,0,3,13,9,87.5,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,,1
Ghyampe Center Point Chiya & Khaja Ghar,Nepalese restaurant,Nepalese restaurant,"JCJH+PQ2, Ghyampe Danda Path, Anantalingeshwar, Nepal",Anantalingeshwar,27.6317598,85.4293862,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
Star Restaurant & Guest House,Bed & breakfast,Bed & breakfast,"JCMH+W9M, Suryabinayak, Nepal",Suryabinayak,27.6348384,85.4284282,5.0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
The little Eatery,Restaurant,Restaurant,"M9WF+7JP, Kageshwori Manohara, Kadaghari 44600, Nepal",Kadaghari,27.6956788,85.3741024,4.6,13,0,0,2,1,10,70.0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,,0
The Smoky Sekuwa House,Restaurant,Restaurant,"kadaghari, medical chowk, Kathmandu, Nepal",Kathmandu,27.6957576,85.3737676,4.7,3,0,0,0,1,2,77.0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,,0
Orung Saa Family Restro And Sekuwa,Restaurant,Restaurant,"Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6956841,85.3736266,4.5,2,0,0,0,1,1,91.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,,0
The 12 Piece Mo:Mo Station,Momo restaurant,Momo restaurant,"M9WH+PWJ, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6968795,85.3798116,4.4,9,0,1,1,0,7,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
Hardik Resturent & Bar,Restaurant,Restaurant,"9 Kageshwori Manohara Ringroad, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6956332,85.3749529,4.1,10,1,1,1,0,7,94.5,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,,0
Bar BQ Ghar,Restaurant,Restaurant,"M9WG+775, Link Rd gothatar sangam chowk, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6956404,85.3757327,4.1,17,2,1,1,2,11,108.5,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,,0
"Chwassa Jhol Momo,Kadaghari",Momo restaurant,Momo restaurant,"Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.695556,85.3737381,4.0,13,2,0,2,1,8,73.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
कार्कि दाई स्वादिष्ट सान्दार झोल म:म: Karki Dai Sandar momo,Momo restaurant,Momo restaurant,"M9WG+9MQ, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6959724,85.3767325,5.0,2,0,0,0,0,2,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
Holiday Sekuwa Ghar (Domestic Liquior at MRP),Restaurant,Restaurant,"On the way from Lahure Chowk, to Muktinath Marga, Kathmandu 44600, Nepal",Kathmandu,27.6979895,85.3744569,5.0,3,0,0,0,0,3,70.0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
12 Shutter,Restaurant,Restaurant,"M9XG+CPX, Kathmandu 44600, Nepal",Kathmandu,27.6962121,85.3769261,4.0,56,4,3,10,11,28,0.0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,,0
Hungry Hunter Resturant,Restaurant,Restaurant,"M9WG+CQ5, Kathmandu 44600, Nepal",Kathmandu,27.6959323,85.3769575,3.3,14,5,1,0,1,7,0.0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,,0
Shubha Shree Party Palace,Restaurant,Restaurant,"M9VF+GRR, Unnamed Road, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6938686,85.3745156,3.8,13,2,1,0,4,6,152.0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,,0
Frienz zone,Restaurant,Restaurant,"M9VF+X3H, Unnamed Road, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.694946,85.3727326,0.0,0,0,0,0,0,0,168.0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,,0
NEPAL TOP MOMO,Momo restaurant,Momo restaurant,"Unnamed Road, Kathmandu 44600, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.695982,85.3745097,4.0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
Thimi Newa Kitchen,Family restaurant,Family restaurant,"Unnamed Road, Kathmandu 44600, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.695673,85.3733349,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
Sewaro Yung Sum Sekuwa Corner,Family restaurant,Family restaurant,"M9XF+3V9, Birbhadra Marg, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6976545,85.3747365,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
D' Redo House,Restaurant,Restaurant,"Unnamed Road, Kathmandu 44600, Nepal",Kageshwori Manohara,27.6967766,85.3796056,0.0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,,0
Teentalle Cafe,Restaurant,Restaurant,"M9XF+C7P, Kathmandu 44600, Nepal",Kathmandu,27.698582,85.3732139,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Dolakha Jiri Khajaghar,Bar,Bar,"PC74+W4H, Mulpani - Sankhu Rd, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.714817,85.4053523,3.2,13,0,2,7,4,0,77.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,1
Kadhaghari -Home,Bed & breakfast,Bed & breakfast,"M9VF+Q65, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6944548,85.3731033,5.0,3,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Apsara tea pasal,Coffee shop,Coffee shop,"M9WG+775, Link Rd gothatar sangam chowk, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.695699,85.375817,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
Topgachihi tea house,Cafe,Cafe,"Kadaghari streets, Kathmandu 44600, Nepal",Kathmandu,27.6942854,85.3743414,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Jet Lounge and Restaurant,Restaurant,Restaurant,"Pepsicola - Gothatar Road Gothatar Hattidada, Kathmandu 44600, Nepal",Kathmandu,27.6999357,85.3681421,4.2,13,0,0,2,7,4,91.0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,,1
Himalayan Food House,Coffee shop,Coffee shop,"M9XF+HM2, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6988762,85.3741336,5.0,1,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
"12sutar chok,Deepa",Coffee shop,Coffee shop,"M9WH+W35, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6976597,85.3777113,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0
Chiya Juxon,Cafe,Cafe,"MC6G+5XJ, Suryabinayak 44800, Nepal",Suryabinayak,27.6604619,85.4274029,5.0,2,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1
Deurali khaja ghar Darjeeling height fyafuulla tol,Restaurant,Restaurant,"Darjeeling Height, Fyafuul Tol, Bhaktapur 44800, Nepal",Bhaktapur,27.6563856,85.4299725,4.3,11,0,0,1,6,4,105.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,1
Readers Hub,Cafe,Cafe,"Gandhi Mod, Kathmandu 44600, Nepal",Kathmandu,27.6961039,85.3703238,4.4,104,0,0,10,51,43,94.5,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,,1
Our Cottage Cafe,Cafe,Cafe,"M9VF+W26, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6947758,85.3725011,3.7,26,0,1,9,13,3,42.0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,,1
Herbs Garden,Restaurant,Restaurant,"PC75+X6F, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.7147102,85.4079653,5.0,5,0,0,0,0,5,0.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,0
King Everest Momo Center (Rose village Sakha)👑,Momo restaurant,Momo restaurant,"MC5G+X95, Suryabinayak 44800, Nepal",Suryabinayak,27.6598766,85.425972,5.0,2,0,0,0,1,1,94.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1
Him babu,American restaurant,American restaurant,"MC5G+942, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.658384,85.425281,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,,0
Sekuwa ghar,Barbecue restaurant,Barbecue restaurant,"MC5H+57C Darjeling hight, Suryabinayak 44800, Nepal",Suryabinayak,27.657943,85.428135,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
RNG organic hotel,Fast food restaurant,Fast food restaurant,"MC4J+JX7 Adarsha, Suryabinayak, Nepal",Suryabinayak,27.6565274,85.43242,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
"Shandar Mo:Mo Birendra Chowk, Kadaghari",Momo restaurant,Momo restaurant,"M9XF+CC3 Kageshwori Manohara, Birbhadra Marg, Kathmandu 44600, Nepal",Kathmandu,27.6985501,85.373722,3.3,4,1,1,0,0,2,101.5,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,,0
Syryabinayak Bhaktapur,Momo restaurant,Momo restaurant,"MC5G+X98, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.6599178,85.4259639,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Lila Bekary Udhyog,Bakery,Bakery,"M9XF+75R, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6982626,85.3729363,0.0,0,0,0,0,0,0,119.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Ramechhap Basnet Hotel),Cafe,Cafe,"Laure chowk, Kathmandu 44600, Nepal",Kathmandu,27.6958027,85.3763511,4.0,3,0,0,1,1,1,168.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,0
Sujit bakrey,Bakery,Bakery,"MC5J+XMP, Suryabinayak 44800, Nepal",Suryabinayak,27.6599618,85.4317119,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
sujan1234,Bakery,Bakery,"MC5J+4W9, Suryabinayak, Nepal",Suryabinayak,27.6577909,85.4323594,0.0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Aakrisha Thapa' Wine Shop,Bar,Bar,"Jhingatighar Rd, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.7008293,85.3807701,3.5,2,0,0,1,1,0,91.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,1
R Rayamajhi wine shop,Bar,Bar,"P92G+6F9, Kathmandu 44600, Nepal",Kathmandu,27.7005374,85.376224,0.0,0,0,0,0,0,0,168.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,0
Bhatapur rada krishana,Bed & breakfast,Bed & breakfast,"MC4J+HXJ, Suryabinayak, Nepal",Suryabinayak,27.6565342,85.4323974,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Shanti Special Food Industry Private Limited,Bakery,Bakery,"Suryabinayak 44800, Nepal",Suryabinayak,27.6629488,85.4185637,3.9,22,0,0,6,12,4,56.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
