name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,wifi,dine_in,takeout,delivery,breakfast,lunch,dinner,vegetarian,coffee,alcohol,beer,casual,family_friendly,tourists,reservations,cash_only,wheelchair_accessible_entrance,phone,price,rank,place_id,imageUrl,address,additionalInfo_Amenities_Restroom,url
Shrestha Coffee Shop,Cafe,Cafe,"MCF5+MRV, Bhaktapur 44800, Nepal",Bhaktapur,27.6742261,85.4095526,5,3,0,0,0,1,2,94.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,+977 984-1367028,,5,ChIJJQDwj5Aa6zkRq8VnTZTnRDs,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzX-tmWK11FpOzTs5AHQIxgVhJtWFCI41-k3THo15ncb1JubOJT4MS5Tm7LiAek-BM8rVVrONJt9P8Iir-GGvAYWfprBwlUjuCnnuPVaSB3hpm2QEcJ2Bw1UudVcmGzArZdYUwT=w426-h240-k-no,"MCF5+MRV, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Shrestha%20Coffee%20Shop&query_place_id=ChIJJQDwj5Aa6zkRq8VnTZTnRDs
Shrestha Cold Store,Bar,Bar,"Thimi-Biruwa Rd, Anantalingeshwar, Nepal",Anantalingeshwar,27.6665662,85.3886581,5,3,0,0,0,1,2,84,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,+977 984-0098330,$$,17,ChIJOebUfXka6zkRMJlIuU7gAcg,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykhTYohtgGwRtGjaqy0TBygJrh2izyWjxslKNiNiMgbBcsU-RxefU7MDm93cdFRUT4s13PZRQ8NNOJwiV1c4fCbZY07HEJ349-RnMsOTYM4fu3uAJB6zV-h6Nte88SIF3dyuU=w408-h306-k-no,"Thimi-Biruwa Rd, Anantalingeshwar, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Shrestha%20Cold%20Store&query_place_id=ChIJOebUfXka6zkRMJlIuU7gAcg
Shrestha Food &Cafe,Fast food restaurant,Fast food restaurant,"M988+2VV, Anantalingeshwar 44600, Nepal",Anantalingeshwar,27.6651056,85.3670338,3.7,30,0,0,19,2,3.7,91,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,,,10,ChIJfb1syDkb6zkRdzFZp9Urmd8,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqnmSiOTEVlYBlbYO_KUF-Tz-6_L_eftl_qKfdV89RmDnAlXlLyLM_6kQXbYGeSPq5ktynFszB8AV-aQ_MK60rzFeQxXgU80lkj9pwes4G2LwppD4qqYErusz_2Nad1NRcnx4=w426-h240-k-no,"M988+2VV, Anantalingeshwar 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Shrestha%20Food%20%26Cafe&query_place_id=ChIJfb1syDkb6zkRdzFZp9Urmd8
Shrestha Khaja Ghar,Restaurant,Restaurant,"M9FX+4RF, Araniko Highway, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6728164,85.3995381,3.7,25,0,1,12,6,3.7,105,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,+977 984-1005465,,39,ChIJDS33lEAb6zkRHDP8Mhtsvhc,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwyPl9UII871XYebB6ZZUCYC_XDVPWW9_m3UCcc66Sxy-5HXue7LpEHON5KaHwhB5f1HqwHhPiFCRSTMZjfgBxaoVSrsnJJOYN1ojSIdBHNzvpizm9RVbEpWkAJikb1b9w2tAo=w408-h725-k-no,"M9FX+4RF, Araniko Highway, Madhyapur Thimi, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Shrestha%20Khaja%20Ghar&query_place_id=ChIJDS33lEAb6zkRHDP8Mhtsvhc
Shreya Newari Khaja Ghar,Family restaurant,Family restaurant,"Bhaktapur 44800, Nepal",Bhaktapur,27.674057,85.4421886,5,2,0,0,0,1,1,63,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 984-1432725,,29,ChIJc4-cEQAF6zkRS9Zn3XoSe1I,https://lh3.googleusercontent.com/p/AF1QipP5kxC_lBGsiCAQrV4RdmGFlvSJhvTXi8bcRhsf=w408-h462-k-no,"Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Shreya%20Newari%20Khaja%20Ghar&query_place_id=ChIJc4-cEQAF6zkRS9Zn3XoSe1I
Shriyanka Burger Hub,Restaurant,Restaurant,"MCFG+587, Durbar Square Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6729162,85.42575,4.4,14,0,0,1,7,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 984-3194680,,82,ChIJjyPieAAb6zkRIuTbK40OS-4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kD6PP8yhBaLKsvwO_usfdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.3223073&pitch=0&thumbfov=100,"MCFG+587, Durbar Square Road, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Shriyanka%20Burger%20Hub&query_place_id=ChIJjyPieAAb6zkRIuTbK40OS-4
Shubha Shree Party Palace,Restaurant,Restaurant,"M9VF+GRR, Unnamed Road, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6938686,85.3745156,3.7,13,0,0,6,5,3.7,152,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,,,34,ChIJo4TmMvcb6zkRpBpSi8CMXww,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbJwowCFtwGVAcbI3I4t2sRYtvvFTLdzVOEJ-dgJ2IYN36RH5AOkpa2D4Lw06MkdxyoMj9-X1Msdg5Z0tB7iDtX58DtTMUQAqlAiZoKqnwrFXN-Tx1kd4kx57ANiRcB1B5tzPPfA=w408-h612-k-no,"M9VF+GRR, Unnamed Road, Kageshwori Manohara 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Shubha%20Shree%20Party%20Palace&query_place_id=ChIJo4TmMvcb6zkRpBpSi8CMXww
Shubhi's Bhansa Ghar,Restaurant,Restaurant,"M978+H4W, Anantalingeshwar 44600, Nepal",Anantalingeshwar,27.6639802,85.3653369,4.2,10,0,0,1,6,4.2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 974-5725507,,33,ChIJa91nSAAb6zkRUO1cwOOybCg,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwjPBOD_ETSTr7d39CiVW3K0UzslJcjyyAiivFVMvIiNWFNmQwbsB0g6sLLd3JOA72uB1ebR5BH8p7TAwLvtbxnfS-7LeY4dPjNgZift-2ungK2OTsEfSl1xmF45X1rYvgDjdUC7r4rClD=w408-h544-k-no,"M978+H4W, Anantalingeshwar 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Shubhi's%20Bhansa%20Ghar&query_place_id=ChIJa91nSAAb6zkRUO1cwOOybCg
Shyam Khaja Ghar,Fast food restaurant,Fast food restaurant,"Teen Dhara, Suryabinayak, Nepal",Suryabinayak,27.6623595,85.4076821,3.4,28,4,8,2,2,3.4,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,98,ChIJMaD_QgAb6zkRX4j3EYPUvzE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WyS7FOJNRkX3boBYBRY65A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.41905&pitch=0&thumbfov=100,"Teen Dhara, Suryabinayak, Nepal",,https://www.google.com/maps/search/?api=1&query=Shyam%20Khaja%20Ghar&query_place_id=ChIJMaD_QgAb6zkRX4j3EYPUvzE
Shyam mahat pasal,Bar,Bar,"JFV5+HFH, Suryabinayak, Nepal",Suryabinayak,27.6438815,85.458699,3.9,22,0,0,5,15,3.9,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,ChIJpY3TdgAP6zkRcrazfqE2jAA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JHWUY0YwtdDhycyGLEQTBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.83612&pitch=0&thumbfov=100,"JFV5+HFH, Suryabinayak, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Shyam%20mahat%20pasal&query_place_id=ChIJpY3TdgAP6zkRcrazfqE2jAA
Siddhapokhari Kirana Pasal,Coffee shop,Coffee shop,"MCCC+G24, Bhaktapur 44800, Nepal",Bhaktapur,27.6711801,85.4200541,3.6,80,0,4,31,37,8,70,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,28,ChIJ42TlS4Ab6zkRWlMFqd4WHmk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypw1Enqr7Vmm25ioXDX7AX2atrvHyaF1vyFR-RZI45yUmiCzyYVjLtVfbXFZdEk3kjv6dCfMtc2MGVAU7RF_TC6QiTCgs1CpmgMr7BuTQlreVdzQHSbvVZ7r19chFpmDWn57ha3w=w408-h544-k-no,"MCCC+G24, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Siddhapokhari%20Kirana%20Pasal&query_place_id=ChIJ42TlS4Ab6zkRWlMFqd4WHmk
Siddhibinayak Bakers House,Bakery,Bakery,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6743321,85.3709832,4,27,0,3,5,9,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 984-1172926,,26,ChIJV07qZwAb6zkRmVIHch4JePc,https://lh3.googleusercontent.com/p/AF1QipMFG_t3PeGaQ7gfnfMEpLYIT9A_soYc2G09i86L=w408-h306-k-no,"Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Siddhibinayak%20Bakers%20House&query_place_id=ChIJV07qZwAb6zkRmVIHch4JePc
Siddhilaxmi Mithai and Dahi Bhandar,Bakery,Bakery,"Suryabinayak 44800, Nepal",Suryabinayak,27.6653963,85.4252398,4,17,0,5,1,0,4,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 1-6610165,,29,ChIJBeOdIpMb6zkRZflHgIwVygY,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKaSSeAQDxPSOZD3Dlm_Ev42M9ST2YkAeOVHJrtfIcsIt8aArcRBZCqW8fJBnOTAuW5GK574t5S8LzwLaE-JgEf_8wS5WCbxHaw06eMax1dS1Hqrzp6il31VjsMhCiszEp30Ua=w408-h306-k-no,"Suryabinayak 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Siddhilaxmi%20Mithai%20and%20Dahi%20Bhandar&query_place_id=ChIJBeOdIpMb6zkRZflHgIwVygY
Sijan Bakery,Bakery,Bakery,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6718831,85.3782443,3.2,24,1,7,9,1,3.2,101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 986-7074341,,11,ChIJ9xdiVgAb6zkRGc7mea0Y4mg,https://lh3.googleusercontent.com/p/AF1QipP541aYgrYWhJ8AhkzZQK4YcIkQCsfJWp4XOiP6=w408-h306-k-no,"Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Sijan%20Bakery&query_place_id=ChIJ9xdiVgAb6zkRGc7mea0Y4mg
Simple Food Corner (SASA),Fast food restaurant,Fast food restaurant,"MCM6+GQ7, Bhaktapur Road, Changunarayan, Nepal",Changunarayan,27.6837882,85.4119169,3.3,25,5,3,6,2,3.3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 981-8484231,,4,ChIJ8S5VEwAb6zkRQwaSYR1EuEg,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_TlcQDEQx60g5nBEk1sTYrywaPXJUkep9ueeSCiSx4gxHkDLfMyuwlezvM6EiqpF9I5rvcX7xuu_14NRwAFkBxtsJ0Hzws69_VulRwYXJRpBGndDPZjpgieavuVBXv-FZDanIsQ-dV9H5=w408-h408-k-no,"MCM6+GQ7, Bhaktapur Road, Changunarayan, Nepal",,https://www.google.com/maps/search/?api=1&query=Simple%20Food%20Corner%20(SASA)&query_place_id=ChIJ8S5VEwAb6zkRQwaSYR1EuEg
Sindhu Khaja Ghar,Fast food restaurant,Fast food restaurant,"MC89+JQ9, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6665413,85.4194733,5,1,0,0,0,0,1,91,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,,,37,ChIJE1kunqEa6zkRPcIHYMbBjVs,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHnwHuhDbXLBsYfhMODvn0i523zWCSxOIrffd2wOJ86OiKDMDOd8p6qQmDCPFuUk7w_WFmfI2-8xL4cVFJYINp3b9dsCANway7NQGWicj0tPO6M4bd4Jg6vxQVmv7hXn-Bh35C7ExBrSy1_fm2YaibnVJ6Y9tfgGLkmzqqPXPyuM5qV6L5mJZJYwDymAGj097kCoJ0=w408-h306-k-no,"MC89+JQ9, Araniko Highway, Bhaktapur 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Sindhu%20Khaja%20Ghar&query_place_id=ChIJE1kunqEa6zkRPcIHYMbBjVs
"Sindhupalchok Khaja Ghar , Gattaghar",Asian restaurant,Asian restaurant,"44600, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6750336,85.372717,3.2,26,5,2,9,4,3.2,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 974-2456613,,24,ChIJx8EEVgAb6zkRivyP09GbfYk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdkYVAQ0DAjhCa-OzcKgDR4XVivFG9HMRrD1UiYNF9PC4Srdn0HjeXYvn85h7WAml8_olshjP2n_A3lOCxjaSUqhWf70KpLVUktYYccboyU5NSMxR1cjHlKJYakhvBaysx0lPaSR-Fz6NJ=w408-h541-k-no,"44600, Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Sindhupalchok%20Khaja%20Ghar%20%2C%20Gattaghar&query_place_id=ChIJx8EEVgAb6zkRivyP09GbfYk
Sindhupalchok khaja ghar and coffee shop,Coffee shop,Coffee shop,"MC89+9M8, Bhaktapur 44800, Nepal",Bhaktapur,27.6659175,85.4192133,3.5,179,0,13,77,76,13,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,34,ChIJgb2gRAAb6zkRa_xYCmNR6c4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ezTKSri6mmnIsggi6owjkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.26213&pitch=0&thumbfov=100,"MC89+9M8, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Sindhupalchok%20khaja%20ghar%20and%20coffee%20shop&query_place_id=ChIJgb2gRAAb6zkRa_xYCmNR6c4
Sip Station,Coffee shop,Coffee shop,"M969+FWV Force park, Anantalingeshwar 44600, Nepal",Anantalingeshwar,27.6612344,85.3698012,3.6,21,0,5,7,1,3.6,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,12,ChIJja8dNQAb6zkRVY7w20RAUYI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xM6g-KXQ0tkUHtugOI_eqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.37099&pitch=0&thumbfov=100,"M969+FWV Force park, Anantalingeshwar 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Sip%20Station&query_place_id=ChIJja8dNQAb6zkRVY7w20RAUYI
SISHIR RESORT,Restaurant,Restaurant,"PC4W+7WJ, Changunarayan 44600, Nepal",Changunarayan,27.705148,85.447923,5,1,0,0,0,0,1,84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,9,ChIJg0r1MgAF6zkRWOqWCjmH80A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4bswawCjJQzbbweLKvDqhfHZEsV4LvouyRmTh3rvSgQKHs_VrL8Qx82lwPnRDm6K_1N-5w-dCN4y_c4qN7Hv9s9OCM5jqfmR6pdUc9rQwh8jX_4eIroXHZiov1_P4xS5K-me4Mw=w408-h306-k-no,"PC4W+7WJ, Changunarayan 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=SISHIR%20RESORT&query_place_id=ChIJg0r1MgAF6zkRWOqWCjmH80A
Siwatol Community Building,Cafe,Cafe,"M9GP+XV9, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.677408,85.3872402,3.3,12,1,1,4,5,3.3,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,18,ChIJ9aV92ywb6zkRF-r_CXlgOKg,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwotrTSJTK8Wf_c3J_xXp-EcwG2h4EqSroWVgDqkvBGJrcADIQwSyo5WKodwWeBEtLOo1oeJnVk7_8r84phVn6hBkrgXho8PgcWvakeWuUTvzaJUfS3_3tggkm6_Vf9lPmuuPg=w408-h543-k-no,"M9GP+XV9, Madhyapur Thimi 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Siwatol%20Community%20Building&query_place_id=ChIJ9aV92ywb6zkRF-r_CXlgOKg
Smart Coffee गफ Shop,Coffee shop,Coffee shop,"P92H+C2M, Unnamed Road, Kathmandu 44600, Nepal",Kathmandu,27.7010827,85.3775345,3.7,3,0,0,1,2,0,77,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,18,ChIJT6QDAQAb6zkR2l55677AjrY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PBm4yM2edKoKncMP2aU11w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.04666&pitch=0&thumbfov=100,"P92H+C2M, Unnamed Road, Kathmandu 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Smart%20Coffee%20%E0%A4%97%E0%A4%AB%20Shop&query_place_id=ChIJT6QDAQAb6zkR2l55677AjrY
Snacks baa cafe &Thakali kitchen,Family restaurant,Family restaurant,"Radhe Radhe Rd, Bhaktapur 44811, Nepal",Bhaktapur,27.6767792,85.3982713,3.2,14,0,3,7,2,3.2,91,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,+977 984-2942429,,53,ChIJZbPB2x4b6zkRN6_rtZk3PdM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gxP86cI-gzORVn71VQ4-IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.62436&pitch=0&thumbfov=100,"Radhe Radhe Rd, Bhaktapur 44811, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Snacks%20baa%20cafe%20%26Thakali%20kitchen&query_place_id=ChIJZbPB2x4b6zkRN6_rtZk3PdM
Sneha's Cake Spot,Cafe,Cafe,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.685249,85.3780652,4.3,3,0,0,0,2,1,91,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,+977 984-0841178,,31,ChIJIzDI6S4b6zkRo31DdY9_Jqw,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwe0WA5CX8pLSMTSFVdJdXJl9uek_ExSSZ3iQY5hkdUhNXvbqwOVRMf-pOePAyAPz72wNCFXgULWtWyQQv9g78M8y30fAgxFY55idc08eOW8eEItaPBhagUz8zijgL47fF9NuoqmQ=w426-h240-k-no,"Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Sneha's%20Cake%20Spot&query_place_id=ChIJIzDI6S4b6zkRo31DdY9_Jqw
Snookiya,Cafe,Cafe,"M9RP+422, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6902686,85.3850203,5,1,0,0,0,0,1,108.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,21,ChIJX9BNYQAb6zkR9UKmf0kFE1c,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzd7uvdoV00KG6oHv9GqYSoyfHKgT-54GZKpSPZztLsw6Q0oNbwtTa_kAxItRh0s_VhIFgyW9A8uA6eemkUIiUDDmc0G7CbISFWE5uouX9d-RJYwcFZcu85cz2iLnUDOGlJ2Q4XSh5Y9Ty4=w408-h544-k-no,"M9RP+422, Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Snookiya&query_place_id=ChIJX9BNYQAb6zkR9UKmf0kFE1c
Special coffee shop and khaja ghar,Coffee store,Coffee store,"M9F8+JGW, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6741193,85.3663206,4,13,0,0,5,3,4,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17,ChIJS-YZTb8b6zkRNg3FO8tgX0c,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzCJ8ob-xVmqLE5XsfNa-55nLLxVv5RIJwPSjl-Z6mQP45uVbXr8-0IAyqcCeAxa55sGZCHwnCprGpjFYXur85AKj1L7ZOcvQmODfWRa7a_6fWpIfz7SXgEvhsVRDpk5x1DfoA=w408-h725-k-no,"M9F8+JGW, Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Special%20coffee%20shop%20and%20khaja%20ghar&query_place_id=ChIJS-YZTb8b6zkRNg3FO8tgX0c
SR dairy bakery & coffee shop,Coffee shop,Coffee shop,"M99Q+W5G, Bhaktapur, Nepal",Bhaktapur,27.6698005,85.3879422,4.2,15,0,0,3,6,4.2,84,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,20,ChIJB393SAAb6zkRB1viZwjDYgs,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwpv1hQ3JRkVdEHcs9H7ZQUOGSPCpLsqiCYn2fmWbgzvCreXIqvsdVj8gz3fk6TgKRPx9u1Kbi7gFLim9Mz5QC3ZkXvW43MO0de8QLNLl8zE2szoq3wzsewVZn7_2xI0gdVn_brFA=w408-h544-k-no,"M99Q+W5G, Bhaktapur, Nepal",,https://www.google.com/maps/search/?api=1&query=SR%20dairy%20bakery%20%26%20coffee%20shop&query_place_id=ChIJB393SAAb6zkRB1viZwjDYgs
Srijana home Bhaktapur,Bakery,Bakery,"M9G9+V7R, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6772415,85.3682124,3.7,13,1,0,3,7,3.7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,11,ChIJ_4eWDAAb6zkRa6y37Rwfmeo,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i1e66eiw8ZjDi0s7S2tTKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.12455&pitch=0&thumbfov=100,"M9G9+V7R, Madhyapur Thimi 44600, Nepal",,https://www.google.com/maps/search/?api=1&query=Srijana%20home%20Bhaktapur&query_place_id=ChIJ_4eWDAAb6zkRa6y37Rwfmeo
Srisha's Dairy and Bakery,Cafe,Cafe,"Lancha falcha (Bhatkekyapati, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6813731,85.4448577,5,5,0,0,0,1,4,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 976-7951122,,21,ChIJC-CXqFUF6zkR2paglDA6OJI,https://lh3.googleusercontent.com/p/AF1QipPWuPgW9YUQPv6w2cmk2o9esmcjIV7xXInwxj-G=w408-h408-k-no,"Lancha falcha (Bhatkekyapati, Nagarkot Road, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Srisha's%20Dairy%20and%20Bakery&query_place_id=ChIJC-CXqFUF6zkR2paglDA6OJI
Star Restaurant & Guest House,Bed & breakfast,Bed & breakfast,"JCMH+W9M, Suryabinayak, Nepal",Suryabinayak,27.6348384,85.4284282,3.5,11,0,2,5,1,3.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+977 970-0222477,,23,ChIJG09TLAAR6zkRDWBZblG_acI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bMDior5fK3WD-NuYlWrw2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.98824&pitch=0&thumbfov=100,"JCMH+W9M, Suryabinayak, Nepal",,https://www.google.com/maps/search/?api=1&query=Star%20Restaurant%20%26%20Guest%20House&query_place_id=ChIJG09TLAAR6zkRDWBZblG_acI
Stick Fast Food,Restaurant,Restaurant,"MCCC+G97, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.671189,85.4208855,5,1,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,ChIJY06wagAb6zkRQvvVFQ2ab_k,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyNAxhGV4jBzg6FIuv-0QhqCS6C7e1Q2yiG_0uDk8Qac57jTrgqx0myPu4l2_nfOmJ7qUWw5dILACyTZBtZZTf3zLbgij1KV5lC5JwShPGvZwhXtfTLDq5K9lVIIkpb6VlxmfAwtFc8gcC=w408-h544-k-no,"MCCC+G97, Nagarkot Road, Bhaktapur 44800, Nepal",,https://www.google.com/maps/search/?api=1&query=Stick%20Fast%20Food&query_place_id=ChIJY06wagAb6zkRQvvVFQ2ab_k
Streat 9 fast food and cafe,Family restaurant,Family restaurant,"Bode busstand, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6897621,85.3902949,4.5,4,0,0,0,2,2,80,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,+977 984-1363122,,12,ChIJ5fVgI8Ib6zkR5KZ3v0A8l9g,https://lh3.googleusercontent.com/p/AF1QipNLhQkn_OsdbellKR9uuRIPBZYcCd-xNbPkZkIa=w408-h906-k-no,"Bode busstand, Madhyapur Thimi 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Streat%209%20fast%20food%20and%20cafe&query_place_id=ChIJ5fVgI8Ib6zkR5KZ3v0A8l9g
Street harvest restaurant,Fast food restaurant,Fast food restaurant,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6737357,85.3801585,4.3,18,0,0,4,5,4.3,91,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,+977 984-1572065,,14,ChIJeZdPWQAb6zkRbQF5kN2cn1g,https://lh3.googleusercontent.com/p/AF1QipMnP-iD8fYKI6Kh4SlANT2sCQeICd5C9uJiYEQ6=w408-h544-k-no,"Madhyapur Thimi 44600, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Street%20harvest%20restaurant&query_place_id=ChIJeZdPWQAb6zkRbQF5kN2cn1g
Stunt bums,Bar,Bar,"MC75+QJW, Suryabinayak 44800, Nepal",Suryabinayak,27.6644841,85.4090714,3.2,17,0,2,9,5,1,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,6,ChIJSQvkZgAb6zkRib9CJphSbGM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vHDMOaYrWa5Z_Q8gdWHXvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.06418&pitch=0&thumbfov=100,"MC75+QJW, Suryabinayak 44800, Nepal",TRUE,https://www.google.com/maps/search/?api=1&query=Stunt%20bums&query_place_id=ChIJSQvkZgAb6zkRib9CJphSbGM
