name,main_category,category,address,city,lat,lng,rating,reviews_count,imageUrl,phone,url
"सर्वज्ञेश्वर महादेव मन्दिर चाँगुनारायण-2 ,भक्तपुर",Hindu temple,Hindu temple,"MCJ9+GGX, Bhaktapur 44800, Nepal",Bhaktapur,27.6813588,85.4188605,0,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyW3QV5nvNwKszdXZ7duwFgjSwRakYqhZWTDPiXBKqavbNJFLRdCvLrcSO6uJUk8VtDnJV0cbgjJ-5xAlbKF_ovwQ9CeZr6qci5hTyZlY6t-2SRqDqh5qYPijcSK0jpL1GOi4AC=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%B8%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A5%87%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0%20%E0%A4%9A%E0%A4%BE%E0%A4%81%E0%A4%97%E0%A5%81%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3-2%20%2C%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%B0&query_place_id=ChIJLV97eAAb6zkRMwZK-DQwQ3M
Til Madhav Narayan Temple,Hindu temple,Hindu temple,"12 Taumadhi Tol, Bhaktapur 44800, Nepal",Bhaktapur,27.670664,85.4292708,4.6,14,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3l2MJuXo01AOIXpPVO7WWirXNAXjYADbsxPqdW6v_1dGSsf4D_Rs2zrbrQdBnf9LLcWZzGz5ss7Y9qtsOpDOkcOZMpF4embQnDHjoLOVPSoXGnPaYiul1h62u8KiRvTCmYEbB5w=w408-h612-k-no,,https://www.google.com/maps/search/?api=1&query=Til%20Madhav%20Narayan%20Temple&query_place_id=ChIJwS3Ekmkb6zkRRIGiR4sswH4
Bhairavnath Temple,Hindu temple,Hindu temple,"Taumadhi Square, Bhaktapur 44800, Nepal",Bhaktapur,27.6710168,85.4294856,4.9,96,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEcp3LuvkB38v54HDbfOfE0gd6vuKLlcmHLNVAf6cVRc7pae_kSYk9bdJ2mqgtgMF4b06kQBYHIXd7z23o2aWN3i16gSNjQqnt5GmW6H4NW_BjglA_PmYRNxa0Ur3yCT9b8IT_RrXfPn8O=w408-h544-k-no,+977 985-1038867,https://www.google.com/maps/search/?api=1&query=Bhairavnath%20Temple&query_place_id=ChIJ5TQcqq8a6zkRwuej0_11AHM
Bandhak Binayak,Hindu temple,Hindu temple,"MCCH+9J4, Taumadhi (Ta:mari, 44800, Nepal",Bhaktapur,27.6708876,85.4290854,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxvBZfGutsV_uhtNIE6JZlI2WcIRb4SiXpafeMA4AHBp3ByPV4ulOx1HPqExoc4NH62jDRb268rnS_BigLkP_mr9O98rldw1ET1E0ZAtMDuh6ui-FhsFkyxVeeLoyUcqPY3Q5ZaqOcegU=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Bandhak%20Binayak&query_place_id=ChIJ_WU6PqUb6zkRRotENBxJMiY
Bhadrakali Temple,Hindu temple,Hindu temple,"MC9J+J53, Bhaktapur 44800, Nepal",Bhaktapur,27.6690049,85.4304069,4.6,55,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwt7XOAYBfm-7Ih3xARoxvjrLx1FBgZwfngub3etRg8ReaGKXuVFddyI_zo4csB83R8FnCfZWBVkprgiCvOsxw4CsRfD2coIUm7tZeTx8nXuLb1Dco_P-C9riH-odcDIFbjbk9A=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Bhadrakali%20Temple&query_place_id=ChIJyf3A2q4a6zkRypl2m28P30c
Harsha Mahadev Temple,Hindu temple,Hindu temple,"MC9J+529, Bhaktapur 44800, Nepal",Bhaktapur,27.6679123,85.4301053,4.3,7,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRTXBcj2pQ068An7YJ-TpDUotrtN9eD9wRqymvEipJ-StNDt6E6oI44JzeJGe0oAE_hlLoS16tVCRYMZlLs6P3selGNiwbzhHngHTsDYuDTVXTO8b4fGiLsff1lAReMmvr42nu=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Harsha%20Mahadev%20Temple&query_place_id=ChIJ5R1QKqka6zkRx9mSAEH7q48
Betal Temple बेताल मन्दिर,Hindu temple,Hindu temple,"MCCH+CV5, Bhaktapur 44800, Nepal",Bhaktapur,27.6710034,85.429725,3.6,5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdJ94G04_ej6__Q_BQNHqCbbHr1S4lrc0LDQOUMhfB8y2kspZGMTvAEAsDxOM0heh1oo1Hfqc_YngixMkDyzGDOrVPOMDKwPu8RPkyN7Eun4v31MnwV5sThPdvx4I3ASYBY8_R=w408-h914-k-no,,https://www.google.com/maps/search/?api=1&query=Betal%20Temple%20%E0%A4%AC%E0%A5%87%E0%A4%A4%E0%A4%BE%E0%A4%B2%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJp_mdqq8a6zkRCxNpA4VidFo
Shiva Temple Compound,Hindu temple,Hindu temple,"MC9H+9X4, Lesing Khel, Bhaktapur 44800, Nepal",Bhaktapur,27.6683815,85.4299399,4.3,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzy4ToEnSNFylYyxU_4XaXn1q4oxUfEEp57AWsaVdpTJDcPKWhjFnyouWxAIq7AVx9XiXShY8AIUkhS_Siap0AowB1_ZolJIzKyd3jRe76-kBGe8-TKLGmub4SvUEV_Ql_Ih9US=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Shiva%20Temple%20Compound&query_place_id=ChIJ5eR11a4a6zkRhQf2uZIlR-k
Bhailah dyah,Hindu temple,Hindu temple,"MCCH+CR6, Bhaktapur 44800, Nepal",Bhaktapur,27.6710322,85.4295048,4.3,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwgSGxN0VYdA0rLFR4i0YF2bnmAU1sYV2YxfmsT_RAORWZE4ySTWVyYyzqavVfT9AcPNN47OuiiK-k7opewNa-k4clSHk34j4SiMSuBIl1ZKZbduMt67YTYbm1X-xWnHj3psamxg=w408-h543-k-no,,https://www.google.com/maps/search/?api=1&query=Bhailah%20dyah&query_place_id=ChIJM9oCqq8a6zkRvL6inhgQ1Ow
नासः द्यो (नृत्यश्वर महादेव),Hindu temple,Hindu temple,"MCCH+526, Nasamana Marg, Bhaktapur 44800, Nepal",Bhaktapur,27.6704055,85.4275187,4,3,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH08j2BjUuGu0vVh4QcTvNmDzANrROC-1DO_C_Bhfh4U0_2a4rs7Jap_6pTqggKWzGpFv2UTKFv2vHQjyGjb4R5kmRuXvyUxbAusooc4bWMy-zapOTxO89RGAOylk_F5Hpu9SAK8hxUOjSSGv_jq7eKEvk42xLkvz2k_ugOTp1_Om5m8RwHBHd0B0uWbtSQh0cXZA=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=%E0%A4%A8%E0%A4%BE%E0%A4%B8%E0%A4%83%20%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%8B%20(%E0%A4%A8%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5)&query_place_id=ChIJc_X3fK8a6zkRx2UJH3lEV2E
Digudyo दिगुद्य: (कुथु सुब्या),Hindu temple,Hindu temple,"MC9J+9JG, Bhaktapur 44800, Nepal",Bhaktapur,27.6682173,85.4311714,3,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTzYXL4djbJ1RckZteq0HOokG-maAZ6qRxcBGPUtbwld2k1pRyl-OJ2l7I-K6NLVVlgoFBxam7qvSRCoE1ja5W5rlpx7i2c08qztYt3TK16r-_qh6QlUnaxBH0c0FrhZ8iCQe6=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Digudyo%20%E0%A4%A6%E0%A4%BF%E0%A4%97%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%AF%3A%20(%E0%A4%95%E0%A5%81%E0%A4%A5%E0%A5%81%20%E0%A4%B8%E0%A5%81%E0%A4%AC%E0%A5%8D%E0%A4%AF%E0%A4%BE)&query_place_id=ChIJ1ehcxXsb6zkRnn7nfQnN7UA
Tileshwor Mahadev temple,Hindu temple,Hindu temple,"MCCH+8J9, Rammandir Sadak, Bhaktapur 44800, Nepal",Bhaktapur,27.6707828,85.4291166,4.7,3,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxoJ0O2pA54iVw9VRoRYcXrPMYGcAERtePLh66tIUOGU4g_f1AbkxVo6esaB_6wyOi0uXoFMGCUf2tTuw9K0GyDFotAFZt7kSugV73IvCxqMcVuh877a0E7Xt0mkGP3WsDGxcRx=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Tileshwor%20Mahadev%20temple&query_place_id=ChIJX0MEWq4a6zkRNkSFwtsZDv0
"Kulmanani, Bhaktapur-5",Hindu temple,Hindu temple,"MCCH+5X9, Chalakhu-Kulmanani Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6704159,85.4299772,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_RmgLUtrmi6CYXmn8Y5hRuBbECQWmXCSZhnt-0peg7icKlHjx6Wo4399FAwqEfVdDy5JKDdEHZ0OzS-Tfh_MmwmCI1r3pHSRkI_yXcHMp_znIHkT0jypvVTXj-JSdEGmBc0j_LQ=w408-h306-k-no,+977 984-1131271,https://www.google.com/maps/search/?api=1&query=Kulmanani%2C%20Bhaktapur-5&query_place_id=ChIJKbPFsLob6zkRa5hv4I0L6xI
Ganesh Paati गणेश पाटी,Hindu temple,Hindu temple,"MCCJ+6QF, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6705614,85.4319372,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylybU8QiTxGsYcCBsaD5cMYbFU3ZEVVI3lX9MPNaAt_q38OndVDCnUT4vd5YGKA6JTsX7QLjUrczuDiPpIesbf8wuRjEN7UXgrKrDrlqIZaWWDKE3HrUpIo8rSfubfPZJh_EuU5g=w408-h244-k-no,,https://www.google.com/maps/search/?api=1&query=Ganesh%20Paati%20%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6%20%E0%A4%AA%E0%A4%BE%E0%A4%9F%E0%A5%80&query_place_id=ChIJv1lZhK4a6zkR2M7vrR6G0go
Champakeshor Mahadev Temple,Hindu temple,Hindu temple,"MC8H+8XJ, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.665937,85.4299043,4.3,6,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzN1PNy-w3tsSovgqJlJ8WsS7H3kzisrwPaSPUHvjq9enDocuzqd-I8OXCiZ6QHg0lIcr4vm5HpKX2NRNwhvlCjFKBfPIw_sK6BEuyV5WeP3t06SQAez1R-NC-VnYzqRLAfFxt9Vg=w408-h542-k-no,,https://www.google.com/maps/search/?api=1&query=Champakeshor%20Mahadev%20Temple&query_place_id=ChIJiUjsAqka6zkRmUGyIgPFW30
जोर गणेश,Hindu temple,Hindu temple,"MCCH+GJM, Decamano Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6713309,85.4291395,0,0,,,https://www.google.com/maps/search/?api=1&query=%E0%A4%9C%E0%A5%8B%E0%A4%B0%20%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6&query_place_id=ChIJyX-QfAAb6zkR9fOKPaqeZDo
Jai Shree Kul Devata,Hindu temple,Hindu temple,"Hanuman Ghat / ShivaLinga, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6694943,85.4345603,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=noh_VoEjFFjuBmVMGsEkww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.63426&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Jai%20Shree%20Kul%20Devata&query_place_id=ChIJ3fsdZqwa6zkRRlXaUGvkPaM
Chandi bhairab,Hindu temple,Hindu temple,"MCCJ+983, Bhaktapur 44800, Nepal",Bhaktapur,27.6708328,85.4307381,0,0,,,https://www.google.com/maps/search/?api=1&query=Chandi%20bhairab&query_place_id=ChIJL3wLEQAb6zkRTyHZ8NK8eOI
Bhagwati Mata,Hindu temple,Hindu temple,"MCCJ+66G, Bhaktapur 44800, Nepal",Bhaktapur,27.6705464,85.4306157,0,0,,,https://www.google.com/maps/search/?api=1&query=Bhagwati%20Mata&query_place_id=ChIJ45vAWwAb6zkReUpvBUqGv8I
Bhadrakali Deity Home,Hindu temple,Hindu temple,"MC9H+XQJ, Lakolachhen Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6699561,85.4293775,0,0,,,https://www.google.com/maps/search/?api=1&query=Bhadrakali%20Deity%20Home&query_place_id=ChIJOzMjGq8a6zkRFhRc5BR1O0Y
Bhairava Shrine,Hindu temple,Hindu temple,"MC9H+XHC, Lakolachhen, Bhaktapur 44800, Nepal",Bhaktapur,27.6699295,85.428893,4.5,4,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHgBKUP0Vi9iMm8jVoUaigjRPrTaSTaXDzOth-935WpKT4ZKDuSL5oYetpViUvB6p4xw3rlQd-TXQGDam5HXmdwjRgQ8wgchgZT89sFuF5-HpgOIFknWWXMpqkABufhk7LqY3i=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Bhairava%20Shrine&query_place_id=ChIJqxZmEa8a6zkRL-FUFiFS6bs
Kalancha khusi falcha,Hindu temple,Hindu temple,"MC8J+F9X, Bhaktapur 44800, Nepal",Bhaktapur,27.6668145,85.4306397,1,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEfNXCbxL_kcMOw8NfKM6GDkT1-8VVTj67fk7ySvFCuVUxU0cq67jdsJtnAJwrxpj6kzFuoKrvuEpgA4dpe4fW2GuDcUmgvjsysNIgNAPfLKAWOT27qggG5-N7DH4xYtDyQKc=w532-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Kalancha%20khusi%20falcha&query_place_id=ChIJzzCfSV8b6zkR4iWRX2ESXJI
Annapurna Batsala Mandir,Hindu temple,Hindu temple,"MCCH+M95, Bhaktapur 44800, Nepal",Bhaktapur,27.671632,85.4284909,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-dxMJO2styBo4FBCrT5V2SsdGdYT59RgEnpzCPUqPfcx208aYq96rDJK_tkS6ujvtn8NFomlbdiMG-hssaum6hFq1a1bNsdNeKOnWpDlzaoN1eBRrKv4beliSDNZ34sWgr4cEfjcpMsJD=w408-h723-k-no,,https://www.google.com/maps/search/?api=1&query=Annapurna%20Batsala%20Mandir&query_place_id=ChIJ8cW6eAAb6zkRT72yoD38ZjY
Tribikram Narayan temple,Hindu temple,Hindu temple,"MCCH+J8J, Durbar Square, Bhaktapur 44800, Nepal",Bhaktapur,27.6715882,85.4282773,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywbrCky0qrOcM7nkdCcUGhGjDN-h3R3WOFNOlTniar8I5F0aKfjVGIScLfg5eQRec7ovu1kYIBdagkOtOLPjJuYR30MsdYPFMDho_zeyoF03F-t-NqvEmSnJ8Qp_i8-4mc44CfSQ=w408-h571-k-no,,https://www.google.com/maps/search/?api=1&query=Tribikram%20Narayan%20temple&query_place_id=ChIJXRTcA_ob6zkRnOzBlK1pQRs
Ganesh temple,Hindu temple,Hindu temple,"MCCF+HVM, भक्तपुर मार्ग, Bhaktapur 44800, Nepal",Bhaktapur,27.6714738,85.4246653,0,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHx2pwyQs8m7moUU2osUtUgo5yKOxcQjCjgSUGFJ3KXKYZcFYlXfyukpeXNZT-EhJfqJmA8s2d1mCrG7b88bZVwd6zHit51WDPONVvSoPjGYScXporg788_UohXeo3zg0U2GJUN3cKhDWdc4aLj1A1I7Xyn25eoMZxxGo4HbLwcFe224GMgm5Yqx2KSrZstsrDeF4s=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Ganesh%20temple&query_place_id=ChIJK7GeAqUa6zkRfQl9uNsOnY8
Hanumante River Bridge,Tourist attraction,Tourist attraction,"MC9J+GPC, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6687806,85.4317246,0,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxL1tSTg8v23W7vEU6Giqenyv-W7GlbnoqQz51eVPAzYCa1-VW3UjK5QC0f9Ad-zUzJn4wi4Lsu0g_2kgJECS3zJtJtr_hc0qZe7YmfR_yyumzfmNh7ZPAo9KthKj_YLS7GGiuj=w533-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Hanumante%20River%20Bridge&query_place_id=ChIJySmIEQAb6zkRzF0xVKgVIXc
Bhaktapur Thulo Byasi,Tourist attraction,Tourist attraction,"MCGJ+6HJ, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6753124,85.4299296,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWCfJ7QF1DMF-ollyIDoVEUYVdQV_u2XFRUOHj1NvNlrSFfus8txsOvw73uBP-QGB9fQ0gR2mtNrBbYKRbpOQHn0pga8h0HOToUPz6yOMNoI_jRjkH8d2WDkOEBTsicQaVj5bW=w408-h725-k-no,,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Thulo%20Byasi&query_place_id=ChIJX7EUfAAb6zkR5eCydh_BtEc
Agro Forest,Tourist attraction,Tourist attraction,"Height 44800, Nepal",Height,27.673864,85.4272402,1,1,https://lh3.googleusercontent.com/p/AF1QipOT8oS4Qta11KelshCAx5HdDLlPpQ6OJqgCF8eA=w408-h612-k-no,+977 985-1053576,https://www.google.com/maps/search/?api=1&query=Agro%20Forest&query_place_id=ChIJ1-wzksgb6zkR1uYbDbwLDCs
Gonga Pukhu,Tourist attraction,Tourist attraction,"MCGP+Q35, Bhaktapur 44800, Nepal",Bhaktapur,27.6768946,85.4352346,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwthfMh0mj6YcgkKsd5eMwzjVvEHPFTRgNnvsCY7tAc4X7Lnzc-OPChs-A3Z9-ZVVwUOjyZ3IWuziKuRL0-AUliGyRN2ZVYpOCoQzkD9C1d6InHrV-XXaeVmTLGz00TosME0Xk=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Gonga%20Pukhu&query_place_id=ChIJKefW4xYb6zkRjS0xhOYtgTc
Gurju,Tourist attraction,Tourist attraction,"MCFJ+V5P, Bhaktapur 44800, Nepal",Bhaktapur,27.6747017,85.4304646,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M5Qu-izTiidpZSPXR0uEfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.75225&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Gurju&query_place_id=ChIJSebBQQAb6zkRZtfButknve0
Kolachhen,Tourist attraction,Tourist attraction,"44800, Bhaktapur, Nepal",Bhaktapur,27.671798,85.4271344,5,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGPOB05TxNgi7yFpfAZzuJtSFhM6pnDC2Hx1tKFxgqzLw-n9Z1lqUxt2jBlagiPtjD06EfWL9BoI5AMo3zdAXidUC_H43pwfPk4WtAG7hY03YdYA7aZPYKDK03DOhu6OSVteNC7A=w422-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Kolachhen&query_place_id=ChIJey-aSwAb6zkRjWW-tF9p2sQ
Gaa Hiti Bhaktapur,Tourist attraction,Tourist attraction,"MCCH+4J6, Rammandir Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.670334,85.4290279,0,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx202PzhOrq6jXlAvYiyXzTD5n6ZnMndWaE03ciECV3Vcgs_hZYQeGdRL78vpK7Z5YknBu4ItpuWpfm_AyMFoUpFdsgzioFeeWp7AtH0hMbPXeawjgzmrNwZh4uwp3-Z9kXBs3bF8diSQc=w408-h592-k-no,,https://www.google.com/maps/search/?api=1&query=Gaa%20Hiti%20Bhaktapur&query_place_id=ChIJCXksdQAb6zkRbMjxnkuL1kE
Yalachhen,Tourist attraction,Tourist attraction,"MCFH+9MR, Bhaktapur 44800, Nepal",Bhaktapur,27.67347,85.4293106,4.7,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UoK7ObooDXrC5UfHDInKhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.35239&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Yalachhen&query_place_id=ChIJowlRZwAb6zkRa73zzJVzmXY
Bhaktapur Festival Dot Com,Tourist attraction,Tourist attraction,"LAYAKU, Bhaktapur 44800, Nepal",Bhaktapur,27.6724237,85.4272541,4.5,13,https://lh3.googleusercontent.com/p/AF1QipPNXBOVMgYB9ZbcPVHjX7GHZ2kv2QcWwOCHer-Z=w426-h240-k-no,+977 986-0536665,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Festival%20Dot%20Com&query_place_id=ChIJd93BxSob6zkR5jWMpCMpQp0
Nepal Durbar Buspark,Tourist attraction,Tourist attraction,"MCFG+46Q, Durbar Square Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6728442,85.4255966,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FKAWNMJEmNnXOH4X02NXDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.84213&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Nepal%20Durbar%20Buspark&query_place_id=ChIJA0TAMQAb6zkRmw7z3pAhkBA
クジャク窓の家,Tourist attraction,Tourist attraction,"MCCG+PVG, Bhaktapur 44800, Nepal",Bhaktapur,27.6718105,85.4271988,0,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymEFypmUU0OtMuI2e1FEniHxxt3XmmTEcqDTQHUuH-4ydpsVIkGQjL-NP-kLQuPjsQAAQclAkwiaaKm0LeOYJHEu6RrToZYYpJ3iPw6lehRlgP6TCwKdA632CtOCkh_05G3mFI=w427-h240-k-no,,https://www.google.com/maps/search/?api=1&query=%E3%82%AF%E3%82%B8%E3%83%A3%E3%82%AF%E7%AA%93%E3%81%AE%E5%AE%B6&query_place_id=ChIJ3Sh9XgAb6zkRnBlF0c4Tj6w
Golden Gate,Tourist attraction,Tourist attraction,"MCCH+R8X, Bhaktapur 44800, Nepal",Bhaktapur,27.6721136,85.4283739,4.6,124,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyuXfDpsTdlZ2Bdd9gQ9j8MxRii9ShTUcY5VOlSjFkNutyVKDRHd6Fu3aSXCub11_MxKz5OMuN4lFbMgA3jblXkzRk6F0WFlPAmhxhyyUM7NYtsnIFiu9sGv9R1edPuQ-okEeiRg=w408-h544-k-no,,https://www.google.com/maps/search/?api=1&query=Golden%20Gate&query_place_id=ChIJhUe2la8a6zkRcXV5Apwin2A
55 Window Palace,Tourist attraction,Tourist attraction,"Durbar Square, Bhaktapur 44800, Nepal",Bhaktapur,27.6721559,85.4285784,4.7,912,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7Z9Ca5fbzWru7l9QikdYCcZWt-SJO2HZ96ksMWDu6Yrp5UnjebKLMiEXoPZYvpTsHR9KG9pt5yu2JWSxUQTsYM2-EZsgmjcdl_y8AR6ci4PgwMHz3J2tRtlfUGic8kcZpER0w=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=55%20Window%20Palace&query_place_id=ChIJC9gxvq8a6zkRemj2tb3QIPA
Laamga Pukhu,Tourist attraction,Tourist attraction,"Kamal Vinayak Ganesh Temple, Bhaktapur 44800, Nepal",Bhaktapur,27.6757494,85.4367025,4,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLvqwWjl2rhOsMiQOdc04WtQwIN09CnzFDwleoO1Io6t4fPeQtqJrbf9nzcFYtiXkm7xxXUaC7UQYCYLfnRRuzC7RL3N4VCj-B2vMVa-d3y6janaI4SQzD_p_YuZ4-IoVtlD7j=w408-h306-k-no,,https://www.google.com/maps/search/?api=1&query=Laamga%20Pukhu&query_place_id=ChIJoS-eRlob6zkRG6sWTwj4bnI
National Art Museum,Tourist attraction,Tourist attraction,"MCCH+W55, Durbar Square Durbar square, Bhaktapur 44800, Nepal",Bhaktapur,27.6721934,85.4281506,4.2,80,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPx20JQXKhJGWY1YsLht4sZKUhEWlJ4_iAkW3kwKTHYrfuxKMosZR7f45DsktU1bezu6D_fgmClyojbe4Rytn7e3y00-Fw8ntS2O8QpBb3xsyNT_ZSe54nJOvsF9JurWZbMdtd=w408-h272-k-no,+977 1-6610004,https://www.google.com/maps/search/?api=1&query=National%20Art%20Museum&query_place_id=ChIJLXd6cK0a6zkRbQSMuVStuZg
Statue of King Bhupatindra Malla,Tourist attraction,Tourist attraction,"MCCH+R85, Bhaktapur 44800, Nepal",Bhaktapur,27.6720189,85.4283481,4.9,17,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUXRcXknDbV4_YdKQhOoUAj2srypj5F4mcPlrjHVfvPx6hJY5pjdPkTVBlAJbKwe39ngozcQyAA8LQpRRzAxxLa1zwc2OykvcygkROILg9dkwn6h_UYhzdU8vu92fNLCK5Ui133g=w426-h240-k-no,,https://www.google.com/maps/search/?api=1&query=Statue%20of%20King%20Bhupatindra%20Malla&query_place_id=ChIJBUEqlK8a6zkRzN8wrdHMrpc
nepalvoagecanvas,Tourist attraction,Tourist attraction,"MCH3+P6F, Bhaktapur Road, Bhaktapur, Nepal",Bhaktapur,27.679323,85.403056,0,0,,,https://www.google.com/maps/search/?api=1&query=nepalvoagecanvas&query_place_id=ChIJiZRfVAAb6zkRQpsXnsHV8Xc
View point,Tourist attraction,Tourist attraction,"M9GH+4JV, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6753634,85.3790625,5,2,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNvcE-GTURsaQkhkWrIjiqEksK_xFrFohZ6oBSrqboz_pS698ZEZde5m5G_C3PSeHGFZnvgm9CuOyOaCJkWDgKlKPbBSya0XFfH16OvYp7upf5R-np7YxpYuF7NKb-GfJ1qYIyxHTthh0=w408-h408-k-no,,https://www.google.com/maps/search/?api=1&query=View%20point&query_place_id=ChIJ8c2cKgAb6zkRYwQTrAAiQXQ
Sano bato,Tourist attraction,Tourist attraction,"M9MP+VR4, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6846305,85.3870665,0,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UcMyET2aX3EP6pl-pXVUSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.26988&pitch=0&thumbfov=100,,https://www.google.com/maps/search/?api=1&query=Sano%20bato&query_place_id=ChIJ1we6vsIb6zkRX8AC5lAkiEU
